id_region,id_date,id_classe_age_hosp,nbr_rea,nbr_dc
93,209,79,68,253
93,209,89,28,496
93,209,90,2,315
94,209,0,7,66
94,209,9,0,0
94,209,19,0,0
94,209,29,0,0
94,209,39,0,0
94,209,49,0,1
94,209,59,1,1
94,209,69,3,4
94,209,79,3,16
94,209,89,0,30
94,209,90,0,14
1,210,0,23,107
1,210,9,0,0
1,210,19,0,0
1,210,29,0,0
1,210,39,1,1
1,210,49,1,5
1,210,59,5,6
1,210,69,9,27
1,210,79,7,37
1,210,89,0,28
1,210,90,0,3
2,210,0,19,24
2,210,9,0,0
2,210,19,0,0
2,210,29,0,0
2,210,39,2,1
2,210,49,3,0
2,210,59,2,2
2,210,69,2,4
2,210,79,6,8
2,210,89,3,7
2,210,90,0,2
3,210,0,5,65
3,210,9,0,0
3,210,19,0,0
3,210,29,0,3
3,210,39,0,1
3,210,49,1,3
3,210,59,1,9
3,210,69,2,19
3,210,79,0,17
3,210,89,1,11
3,210,90,0,1
4,210,0,11,24
4,210,9,0,0
4,210,19,1,1
4,210,29,0,1
4,210,39,0,1
4,210,49,1,2
4,210,59,2,1
4,210,69,3,5
4,210,79,3,6
4,210,89,0,7
4,210,90,0,0
6,210,0,3,29
6,210,9,0,0
6,210,19,0,0
6,210,29,0,0
6,210,39,0,0
6,210,49,1,4
6,210,59,0,5
6,210,69,2,9
6,210,79,0,6
6,210,89,0,4
6,210,90,0,1
11,210,0,511,8323
11,210,9,1,2
11,210,19,1,3
11,210,29,4,13
11,210,39,18,56
11,210,49,37,158
11,210,59,86,568
11,210,69,150,1172
11,210,79,146,1924
11,210,89,63,2661
11,210,90,2,1705
24,210,0,43,617
24,210,9,0,0
24,210,19,0,0
24,210,29,0,1
24,210,39,0,2
24,210,49,3,4
24,210,59,9,17
24,210,69,10,49
24,210,79,16,112
24,210,89,5,242
24,210,90,0,188
27,210,0,41,1105
27,210,9,0,0
27,210,19,1,0
27,210,29,0,0
27,210,39,0,5
27,210,49,1,5
27,210,59,1,30
27,210,69,12,89
27,210,79,16,230
27,210,89,9,488
27,210,90,1,256
28,210,0,66,508
28,210,9,0,0
28,210,19,0,0
28,210,29,0,0
28,210,39,1,2
28,210,49,3,12
28,210,59,12,19
28,210,69,16,60
28,210,79,22,107
28,210,89,8,201
28,210,90,1,107
32,210,0,151,2103
32,210,9,0,0
32,210,19,2,0
32,210,29,3,2
32,210,39,5,4
32,210,49,12,14
32,210,59,17,85
32,210,69,50,269
32,210,79,44,445
32,210,89,14,840
32,210,90,4,437
44,210,0,54,3763
44,210,9,0,1
44,210,19,0,0
44,210,29,0,2
44,210,39,1,18
44,210,49,2,40
44,210,59,7,106
44,210,69,19,407
44,210,79,16,925
44,210,89,9,1504
44,210,90,0,741
52,210,0,31,538
52,210,9,0,0
52,210,19,0,0
52,210,29,1,0
52,210,39,1,1
52,210,49,1,4
52,210,59,3,16
52,210,69,9,54
52,210,79,14,104
52,210,89,2,216
52,210,90,0,143
53,210,0,22,298
53,210,9,0,0
53,210,19,0,0
53,210,29,0,0
53,210,39,1,1
53,210,49,2,2
53,210,59,3,8
53,210,69,3,30
53,210,79,10,58
53,210,89,3,113
53,210,90,0,86
75,210,0,63,545
75,210,9,1,0
75,210,19,0,0
75,210,29,0,2
75,210,39,1,2
75,210,49,1,3
75,210,59,13,15
75,210,69,18,49
75,210,79,20,118
75,210,89,9,212
75,210,90,0,141
76,210,0,159,653
76,210,9,0,0
76,210,19,1,0
76,210,29,2,1
76,210,39,2,2
76,210,49,10,4
76,210,59,16,20
76,210,69,40,70
76,210,79,61,137
76,210,89,24,255
76,210,90,3,164
84,210,0,224,2048
84,210,9,1,0
84,210,19,2,0
84,210,29,0,2
84,210,39,5,4
84,210,49,4,12
84,210,59,22,48
84,210,69,68,159
84,210,79,81,416
84,210,89,36,850
84,210,90,3,534
93,210,0,201,1237
93,210,9,0,0
93,210,19,0,0
93,210,29,1,1
93,210,39,5,3
93,210,49,8,6
93,210,59,23,45
93,210,69,62,101
93,210,79,71,255
93,210,89,28,500
93,210,90,2,319
94,210,0,6,66
94,210,9,0,0
94,210,19,0,0
94,210,29,0,0
94,210,39,0,0
94,210,49,0,1
94,210,59,1,1
94,210,69,2,4
94,210,79,3,16
94,210,89,0,30
94,210,90,0,14
1,211,0,21,111
1,211,9,0,0
1,211,19,0,0
1,211,29,0,0
1,211,39,1,1
1,211,49,1,5
1,211,59,5,6
1,211,69,6,28
1,211,79,8,37
1,211,89,0,31
1,211,90,0,3
2,211,0,20,24
2,211,9,0,0
2,211,19,0,0
2,211,29,0,0
2,211,39,2,1
2,211,49,2,0
2,211,59,2,2
2,211,69,3,4
2,211,79,7,8
2,211,89,3,7
2,211,90,0,2
3,211,0,5,65
3,211,9,0,0
3,211,19,0,0
3,211,29,0,3
3,211,39,0,1
3,211,49,1,3
3,211,59,1,9
3,211,69,2,19
3,211,79,0,17
3,211,89,1,11
3,211,90,0,1
4,211,0,11,24
4,211,9,0,0
4,211,19,1,1
4,211,29,0,1
4,211,39,0,1
4,211,49,1,2
4,211,59,2,1
4,211,69,3,5
4,211,79,3,6
4,211,89,0,7
4,211,90,0,0
6,211,0,3,29
6,211,9,0,0
6,211,19,0,0
6,211,29,0,0
6,211,39,0,0
6,211,49,1,4
6,211,59,0,5
6,211,69,2,9
6,211,79,0,6
6,211,89,0,4
6,211,90,0,1
11,211,0,524,8342
11,211,9,1,2
11,211,19,3,3
11,211,29,4,13
11,211,39,22,56
11,211,49,33,158
11,211,59,84,569
11,211,69,153,1174
11,211,79,155,1927
11,211,89,64,2669
11,211,90,2,1710
24,211,0,44,620
24,211,9,0,0
24,211,19,0,0
24,211,29,0,1
24,211,39,0,2
24,211,49,2,4
24,211,59,10,17
24,211,69,9,49
24,211,79,17,112
24,211,89,6,243
24,211,90,0,190
27,211,0,40,1110
27,211,9,0,0
27,211,19,1,0
27,211,29,0,0
27,211,39,0,5
27,211,49,1,5
27,211,59,1,30
27,211,69,12,90
27,211,79,16,230
27,211,89,8,490
27,211,90,1,258
28,211,0,63,514
28,211,9,0,0
28,211,19,0,0
28,211,29,0,0
28,211,39,1,2
28,211,49,4,12
28,211,59,10,19
28,211,69,14,61
28,211,79,22,109
28,211,89,10,203
28,211,90,0,107
32,211,0,154,2115
32,211,9,0,0
32,211,19,1,0
32,211,29,5,2
32,211,39,5,4
32,211,49,11,14
32,211,59,17,85
32,211,69,48,272
32,211,79,44,447
32,211,89,18,845
32,211,90,5,439
44,211,0,59,3768
44,211,9,0,1
44,211,19,0,0
44,211,29,0,2
44,211,39,1,18
44,211,49,2,40
44,211,59,6,106
44,211,69,19,407
44,211,79,21,925
44,211,89,10,1506
44,211,90,0,744
52,211,0,32,542
52,211,9,0,0
52,211,19,0,0
52,211,29,1,0
52,211,39,1,1
52,211,49,1,4
52,211,59,2,16
52,211,69,8,54
52,211,79,15,105
52,211,89,4,218
52,211,90,0,144
53,211,0,23,300
53,211,9,0,0
53,211,19,0,0
53,211,29,0,0
53,211,39,2,1
53,211,49,2,2
53,211,59,2,8
53,211,69,4,30
53,211,79,10,58
53,211,89,3,113
53,211,90,0,88
75,211,0,62,555
75,211,9,1,1
75,211,19,0,0
75,211,29,0,2
75,211,39,1,2
75,211,49,2,3
75,211,59,11,16
75,211,69,18,49
75,211,79,21,118
75,211,89,8,218
75,211,90,0,143
76,211,0,164,664
76,211,9,0,0
76,211,19,1,0
76,211,29,2,1
76,211,39,3,2
76,211,49,8,4
76,211,59,17,20
76,211,69,41,70
76,211,79,65,140
76,211,89,24,262
76,211,90,3,165
84,211,0,237,2062
84,211,9,1,0
84,211,19,1,0
84,211,29,0,2
84,211,39,7,4
84,211,49,5,12
84,211,59,22,48
84,211,69,69,161
84,211,79,86,417
84,211,89,40,857
84,211,90,3,538
93,211,0,196,1244
93,211,9,0,0
93,211,19,0,0
93,211,29,1,1
93,211,39,6,3
93,211,49,7,6
93,211,59,21,45
93,211,69,60,102
93,211,79,68,257
93,211,89,30,504
93,211,90,2,319
94,211,0,6,68
94,211,9,0,0
94,211,19,0,0
94,211,29,0,0
94,211,39,0,0
94,211,49,0,1
94,211,59,1,2
94,211,69,2,4
94,211,79,3,16
94,211,89,0,31
94,211,90,0,14
1,212,0,25,111
1,212,9,0,0
1,212,19,0,0
1,212,29,0,0
1,212,39,1,1
1,212,49,1,5
1,212,59,6,6
1,212,69,7,28
1,212,79,9,37
1,212,89,1,31
1,212,90,0,3
2,212,0,20,25
2,212,9,3,0
2,212,19,0,0
2,212,29,0,0
2,212,39,2,1
2,212,49,2,0
2,212,59,1,2
2,212,69,2,5
2,212,79,6,8
2,212,89,3,7
2,212,90,0,2
3,212,0,5,65
3,212,9,0,0
3,212,19,0,0
3,212,29,0,3
3,212,39,0,1
3,212,49,1,3
3,212,59,1,9
3,212,69,2,19
3,212,79,0,17
3,212,89,1,11
3,212,90,0,1
4,212,0,11,24
4,212,9,0,0
4,212,19,0,1
4,212,29,0,1
4,212,39,0,1
4,212,49,1,2
4,212,59,2,1
4,212,69,4,5
4,212,79,3,6
4,212,89,0,7
4,212,90,0,0
6,212,0,3,29
6,212,9,0,0
6,212,19,0,0
6,212,29,0,0
6,212,39,0,0
6,212,49,1,4
6,212,59,0,5
6,212,69,2,9
6,212,79,0,6
6,212,89,0,4
6,212,90,0,1
11,212,0,543,8371
11,212,9,2,2
11,212,19,3,3
11,212,29,5,13
11,212,39,23,56
11,212,49,36,160
11,212,59,84,569
11,212,69,154,1179
11,212,79,165,1935
11,212,89,68,2681
11,212,90,2,1712
24,212,0,48,622
24,212,9,0,0
24,212,19,0,0
24,212,29,0,1
24,212,39,0,2
24,212,49,3,4
24,212,59,10,17
24,212,69,9,49
24,212,79,21,112
24,212,89,5,245
24,212,90,0,190
27,212,0,43,1110
27,212,9,0,0
27,212,19,0,0
27,212,29,0,0
27,212,39,0,5
27,212,49,1,5
27,212,59,3,30
27,212,69,13,90
27,212,79,17,230
27,212,89,7,490
27,212,90,2,258
28,212,0,64,516
28,212,9,0,0
28,212,19,0,0
28,212,29,0,0
28,212,39,1,2
28,212,49,3,12
28,212,59,8,19
28,212,69,13,62
28,212,79,24,110
28,212,89,12,203
28,212,90,1,107
32,212,0,167,2125
32,212,9,0,0
32,212,19,1,0
32,212,29,4,2
32,212,39,6,4
32,212,49,12,14
32,212,59,22,86
32,212,69,50,272
32,212,79,46,450
32,212,89,21,848
32,212,90,5,442
44,212,0,67,3770
44,212,9,0,1
44,212,19,0,0
44,212,29,0,2
44,212,39,1,18
44,212,49,4,40
44,212,59,6,106
44,212,69,20,407
44,212,79,22,925
44,212,89,14,1507
44,212,90,0,745
52,212,0,34,543
52,212,9,1,0
52,212,19,0,0
52,212,29,1,0
52,212,39,0,1
52,212,49,2,4
52,212,59,1,16
52,212,69,8,55
52,212,79,17,105
52,212,89,4,218
52,212,90,0,144
53,212,0,25,301
53,212,9,0,0
53,212,19,0,0
53,212,29,0,0
53,212,39,2,1
53,212,49,3,2
53,212,59,2,8
53,212,69,4,30
53,212,79,10,58
53,212,89,3,113
53,212,90,1,89
75,212,0,64,564
75,212,9,1,1
75,212,19,0,0
75,212,29,0,2
75,212,39,1,2
75,212,49,2,3
75,212,59,11,17
75,212,69,20,49
75,212,79,22,119
75,212,89,7,221
75,212,90,0,147
76,212,0,158,673
76,212,9,0,0
76,212,19,1,0
76,212,29,1,1
76,212,39,4,2
76,212,49,9,4
76,212,59,17,20
76,212,69,36,70
76,212,79,62,143
76,212,89,24,265
76,212,90,4,168
84,212,0,254,2080
84,212,9,1,0
84,212,19,1,0
84,212,29,0,2
84,212,39,6,4
84,212,49,8,12
84,212,59,25,48
84,212,69,69,161
84,212,79,96,421
84,212,89,42,864
84,212,90,4,544
93,212,0,204,1248
93,212,9,0,0
93,212,19,0,0
93,212,29,0,1
93,212,39,4,3
93,212,49,6,6
93,212,59,22,45
93,212,69,65,102
93,212,79,73,258
93,212,89,31,507
93,212,90,2,319
94,212,0,6,68
94,212,9,0,0
94,212,19,0,0
94,212,29,0,0
94,212,39,0,0
94,212,49,0,1
94,212,59,2,2
94,212,69,1,4
94,212,79,3,16
94,212,89,0,31
94,212,90,0,14
1,213,0,26,113
1,213,9,0,0
1,213,19,0,0
1,213,29,0,0
1,213,39,1,1
1,213,49,1,6
1,213,59,7,6
1,213,69,7,28
1,213,79,9,38
1,213,89,1,31
1,213,90,0,3
2,213,0,20,26
2,213,9,3,0
2,213,19,0,0
2,213,29,0,0
2,213,39,2,1
2,213,49,2,0
2,213,59,2,2
2,213,69,2,5
2,213,79,6,8
2,213,89,2,8
2,213,90,0,2
3,213,0,5,65
3,213,9,0,0
3,213,19,0,0
3,213,29,0,3
3,213,39,0,1
3,213,49,1,3
3,213,59,1,9
3,213,69,2,19
3,213,79,0,17
3,213,89,1,11
3,213,90,0,1
4,213,0,10,24
4,213,9,0,0
4,213,19,0,1
4,213,29,0,1
4,213,39,0,1
4,213,49,1,2
4,213,59,2,1
4,213,69,4,5
4,213,79,3,6
4,213,89,0,7
4,213,90,0,0
6,213,0,3,29
6,213,9,0,0
6,213,19,0,0
6,213,29,0,0
6,213,39,0,0
6,213,49,1,4
6,213,59,0,5
6,213,69,2,9
6,213,79,0,6
6,213,89,0,4
6,213,90,0,1
11,213,0,537,8392
11,213,9,1,2
11,213,19,3,3
11,213,29,3,13
11,213,39,19,56
11,213,49,35,160
11,213,59,81,571
11,213,69,156,1181
11,213,79,168,1939
11,213,89,67,2691
11,213,90,3,1715
24,213,0,51,623
24,213,9,0,0
24,213,19,0,0
24,213,29,0,1
24,213,39,0,2
24,213,49,4,4
24,213,59,10,17
24,213,69,11,49
24,213,79,21,112
24,213,89,5,246
24,213,90,0,190
27,213,0,46,1114
27,213,9,0,0
27,213,19,0,0
27,213,29,0,0
27,213,39,0,5
27,213,49,1,5
27,213,59,3,30
27,213,69,14,90
27,213,79,18,230
27,213,89,8,492
27,213,90,2,260
28,213,0,63,520
28,213,9,0,0
28,213,19,0,0
28,213,29,0,0
28,213,39,1,2
28,213,49,4,12
28,213,59,9,19
28,213,69,11,64
28,213,79,24,110
28,213,89,12,204
28,213,90,0,108
32,213,0,176,2140
32,213,9,1,0
32,213,19,1,0
32,213,29,5,2
32,213,39,7,4
32,213,49,13,14
32,213,59,20,86
32,213,69,52,275
32,213,79,56,451
32,213,89,16,853
32,213,90,5,448
44,213,0,72,3772
44,213,9,0,1
44,213,19,0,0
44,213,29,0,2
44,213,39,1,18
44,213,49,3,40
44,213,59,7,106
44,213,69,19,408
44,213,79,24,926
44,213,89,18,1507
44,213,90,0,745
52,213,0,40,546
52,213,9,1,0
52,213,19,0,0
52,213,29,0,0
52,213,39,1,1
52,213,49,2,4
52,213,59,3,16
52,213,69,10,55
52,213,79,19,105
52,213,89,4,220
52,213,90,0,145
53,213,0,25,303
53,213,9,0,0
53,213,19,0,0
53,213,29,0,0
53,213,39,2,1
53,213,49,3,2
53,213,59,2,8
53,213,69,4,30
53,213,79,10,60
53,213,89,3,113
53,213,90,1,89
75,213,0,68,575
75,213,9,0,0
75,213,19,1,0
75,213,29,0,2
75,213,39,1,2
75,213,49,2,3
75,213,59,13,17
75,213,69,21,51
75,213,79,22,123
75,213,89,7,223
75,213,90,1,151
76,213,0,170,686
76,213,9,0,0
76,213,19,1,0
76,213,29,0,1
76,213,39,4,2
76,213,49,6,4
76,213,59,20,20
76,213,69,41,73
76,213,79,63,146
76,213,89,27,269
76,213,90,8,171
84,213,0,264,2108
84,213,9,1,0
84,213,19,1,0
84,213,29,0,2
84,213,39,6,5
84,213,49,10,12
84,213,59,26,48
84,213,69,72,162
84,213,79,102,429
84,213,89,41,873
84,213,90,3,553
93,213,0,209,1263
93,213,9,0,0
93,213,19,0,0
93,213,29,0,1
93,213,39,3,3
93,213,49,6,7
93,213,59,24,45
93,213,69,63,104
93,213,79,76,261
93,213,89,34,514
93,213,90,2,321
94,213,0,6,68
94,213,9,0,0
94,213,19,0,0
94,213,29,0,0
94,213,39,0,0
94,213,49,0,1
94,213,59,1,2
94,213,69,2,4
94,213,79,3,16
94,213,89,0,31
94,213,90,0,14
1,214,0,23,117
1,214,9,1,0
1,214,19,0,0
1,214,29,0,0
1,214,39,1,1
1,214,49,1,6
1,214,59,6,6
1,214,69,6,28
1,214,79,8,39
1,214,89,0,33
1,214,90,0,4
2,214,0,17,27
2,214,9,0,0
2,214,19,0,0
2,214,29,0,0
2,214,39,2,1
2,214,49,2,0
2,214,59,2,2
2,214,69,3,5
2,214,79,6,8
2,214,89,1,8
2,214,90,0,3
3,214,0,5,65
3,214,9,0,0
3,214,19,0,0
3,214,29,0,3
3,214,39,0,1
3,214,49,1,3
3,214,59,1,9
3,214,69,2,19
3,214,79,0,17
3,214,89,1,11
3,214,90,0,1
4,214,0,10,24
4,214,9,0,0
4,214,19,0,1
4,214,29,0,1
4,214,39,0,1
4,214,49,2,2
4,214,59,2,1
4,214,69,3,5
4,214,79,3,6
4,214,89,0,7
4,214,90,0,0
6,214,0,3,29
6,214,9,0,0
6,214,19,0,0
6,214,29,0,0
6,214,39,0,0
6,214,49,1,4
6,214,59,0,5
6,214,69,2,9
6,214,79,0,6
6,214,89,0,4
6,214,90,0,1
11,214,0,562,8414
11,214,9,3,2
11,214,19,3,3
11,214,29,3,13
11,214,39,18,56
11,214,49,37,160
11,214,59,83,572
11,214,69,166,1181
11,214,79,177,1945
11,214,89,65,2700
11,214,90,6,1721
24,214,0,53,625
24,214,9,0,0
24,214,19,0,0
24,214,29,0,1
24,214,39,0,2
24,214,49,4,4
24,214,59,11,17
24,214,69,12,49
24,214,79,21,112
24,214,89,5,247
24,214,90,0,191
27,214,0,48,1115
27,214,9,0,0
27,214,19,0,0
27,214,29,0,0
27,214,39,0,5
27,214,49,1,5
27,214,59,2,30
27,214,69,16,90
27,214,79,18,231
27,214,89,10,492
27,214,90,1,260
28,214,0,68,521
28,214,9,1,0
28,214,19,0,0
28,214,29,0,0
28,214,39,1,2
28,214,49,4,12
28,214,59,8,19
28,214,69,13,64
28,214,79,25,111
28,214,89,14,204
28,214,90,0,108
32,214,0,196,2143
32,214,9,1,0
32,214,19,2,0
32,214,29,5,2
32,214,39,9,4
32,214,49,12,14
32,214,59,23,86
32,214,69,60,275
32,214,79,61,451
32,214,89,17,856
32,214,90,5,448
44,214,0,63,3777
44,214,9,0,1
44,214,19,0,0
44,214,29,0,2
44,214,39,1,18
44,214,49,3,40
44,214,59,7,106
44,214,69,16,411
44,214,79,22,926
44,214,89,14,1509
44,214,90,0,745
52,214,0,43,547
52,214,9,0,0
52,214,19,0,0
52,214,29,0,0
52,214,39,1,1
52,214,49,3,4
52,214,59,3,16
52,214,69,12,55
52,214,79,20,105
52,214,89,4,221
52,214,90,0,145
53,214,0,30,305
53,214,9,0,0
53,214,19,0,0
53,214,29,0,0
53,214,39,2,1
53,214,49,3,2
53,214,59,2,8
53,214,69,6,30
53,214,79,10,61
53,214,89,5,114
53,214,90,2,89
75,214,0,66,579
75,214,9,0,0
75,214,19,1,0
75,214,29,0,2
75,214,39,1,2
75,214,49,2,3
75,214,59,12,17
75,214,69,20,51
75,214,79,23,123
75,214,89,7,225
75,214,90,0,153
76,214,0,177,696
76,214,9,0,0
76,214,19,1,0
76,214,29,0,1
76,214,39,4,2
76,214,49,5,4
76,214,59,25,20
76,214,69,39,75
76,214,79,69,146
76,214,89,26,276
76,214,90,8,172
84,214,0,275,2133
84,214,9,2,0
84,214,19,1,0
84,214,29,0,2
84,214,39,4,5
84,214,49,10,12
84,214,59,29,49
84,214,69,76,163
84,214,79,105,433
84,214,89,45,884
84,214,90,1,560
93,214,0,221,1271
93,214,9,0,0
93,214,19,0,0
93,214,29,0,1
93,214,39,4,3
93,214,49,9,7
93,214,59,25,45
93,214,69,63,104
93,214,79,83,264
93,214,89,34,515
93,214,90,2,325
94,214,0,8,68
94,214,9,0,0
94,214,19,0,0
94,214,29,0,0
94,214,39,0,0
94,214,49,0,1
94,214,59,1,2
94,214,69,2,4
94,214,79,5,16
94,214,89,0,31
94,214,90,0,14
1,215,0,25,118
1,215,9,1,0
1,215,19,0,0
1,215,29,0,0
1,215,39,1,1
1,215,49,1,6
1,215,59,6,6
1,215,69,6,28
1,215,79,10,40
1,215,89,0,33
1,215,90,0,4
2,215,0,15,27
2,215,9,0,0
2,215,19,0,0
2,215,29,0,0
2,215,39,2,1
2,215,49,2,0
2,215,59,1,2
2,215,69,2,5
2,215,79,6,8
2,215,89,1,8
2,215,90,0,3
3,215,0,5,65
3,215,9,0,0
3,215,19,0,0
3,215,29,0,3
3,215,39,0,1
3,215,49,1,3
3,215,59,1,9
3,215,69,2,19
3,215,79,0,17
3,215,89,1,11
3,215,90,0,1
4,215,0,11,24
4,215,9,1,0
4,215,19,0,1
4,215,29,0,1
4,215,39,0,1
4,215,49,2,2
4,215,59,2,1
4,215,69,3,5
4,215,79,3,6
4,215,89,0,7
4,215,90,0,0
6,215,0,3,30
6,215,9,0,0
6,215,19,0,0
6,215,29,0,0
6,215,39,0,0
6,215,49,1,5
6,215,59,0,5
6,215,69,2,9
6,215,79,0,6
6,215,89,0,4
6,215,90,0,1
11,215,0,580,8441
11,215,9,3,2
11,215,19,3,3
11,215,29,3,13
11,215,39,18,56
11,215,49,40,160
11,215,59,86,574
11,215,69,174,1184
11,215,79,186,1948
11,215,89,60,2714
11,215,90,6,1725
24,215,0,54,625
24,215,9,0,0
24,215,19,0,0
24,215,29,0,1
24,215,39,0,2
24,215,49,3,4
24,215,59,11,17
24,215,69,13,49
24,215,79,22,112
24,215,89,5,247
24,215,90,0,191
27,215,0,51,1118
27,215,9,0,0
27,215,19,0,0
27,215,29,0,0
27,215,39,0,5
27,215,49,1,5
27,215,59,2,30
27,215,69,16,90
27,215,79,20,231
27,215,89,11,494
27,215,90,1,261
28,215,0,70,524
28,215,9,1,0
28,215,19,0,0
28,215,29,0,0
28,215,39,1,2
28,215,49,4,12
28,215,59,7,20
28,215,69,14,64
28,215,79,26,111
28,215,89,15,204
28,215,90,0,110
32,215,0,201,2148
32,215,9,1,0
32,215,19,2,0
32,215,29,4,2
32,215,39,8,4
32,215,49,12,14
32,215,59,21,86
32,215,69,63,275
32,215,79,66,455
32,215,89,17,857
32,215,90,6,448
44,215,0,65,3778
44,215,9,0,1
44,215,19,0,0
44,215,29,0,2
44,215,39,1,18
44,215,49,3,40
44,215,59,8,106
44,215,69,16,411
44,215,79,22,926
44,215,89,15,1510
44,215,90,0,745
52,215,0,50,548
52,215,9,0,0
52,215,19,0,0
52,215,29,0,0
52,215,39,0,1
52,215,49,2,4
52,215,59,5,16
52,215,69,12,55
52,215,79,26,105
52,215,89,5,222
52,215,90,0,145
53,215,0,30,305
53,215,9,0,0
53,215,19,0,0
53,215,29,0,0
53,215,39,2,1
53,215,49,3,2
53,215,59,1,8
53,215,69,6,30
53,215,79,11,61
53,215,89,5,114
53,215,90,2,89
75,215,0,66,583
75,215,9,1,0
75,215,19,1,0
75,215,29,0,2
75,215,39,1,2
75,215,49,2,3
75,215,59,13,17
75,215,69,19,52
75,215,79,22,124
75,215,89,7,227
75,215,90,0,153
76,215,0,187,709
76,215,9,0,0
76,215,19,1,0
76,215,29,0,1
76,215,39,4,2
76,215,49,5,4
76,215,59,26,20
76,215,69,39,75
76,215,79,73,148
76,215,89,28,284
76,215,90,11,175
84,215,0,289,2151
84,215,9,1,0
84,215,19,1,0
84,215,29,0,2
84,215,39,4,5
84,215,49,10,12
84,215,59,31,49
84,215,69,85,164
84,215,79,107,439
84,215,89,47,890
84,215,90,1,566
93,215,0,228,1279
93,215,9,1,0
93,215,19,0,0
93,215,29,0,1
93,215,39,4,3
93,215,49,9,7
93,215,59,27,45
93,215,69,64,105
93,215,79,86,267
93,215,89,34,519
93,215,90,2,325
94,215,0,9,68
94,215,9,0,0
94,215,19,0,0
94,215,29,0,0
94,215,39,0,0
94,215,49,0,1
94,215,59,1,2
94,215,69,3,4
94,215,79,5,16
94,215,89,0,31
94,215,90,0,14
1,216,0,26,118
1,216,9,1,0
1,216,19,0,0
1,216,29,0,0
1,216,39,1,1
1,216,49,1,6
1,216,59,6,6
1,216,69,7,28
1,216,79,9,40
1,216,89,1,33
1,216,90,0,4
2,216,0,16,27
2,216,9,0,0
2,216,19,0,0
2,216,29,0,0
2,216,39,2,1
2,216,49,3,0
2,216,59,1,2
2,216,69,2,5
2,216,79,6,8
2,216,89,1,8
2,216,90,0,3
3,216,0,5,65
3,216,9,0,0
3,216,19,0,0
3,216,29,0,3
3,216,39,0,1
3,216,49,1,3
3,216,59,1,9
3,216,69,2,19
3,216,79,0,17
3,216,89,1,11
3,216,90,0,1
4,216,0,11,24
4,216,9,1,0
4,216,19,0,1
4,216,29,0,1
4,216,39,0,1
4,216,49,2,2
4,216,59,2,1
4,216,69,3,5
4,216,79,3,6
4,216,89,0,7
4,216,90,0,0
6,216,0,3,30
6,216,9,0,0
6,216,19,0,0
6,216,29,0,0
6,216,39,0,0
6,216,49,1,5
6,216,59,0,5
6,216,69,2,9
6,216,79,0,6
6,216,89,0,4
6,216,90,0,1
11,216,0,621,8477
11,216,9,2,2
11,216,19,2,3
11,216,29,4,13
11,216,39,20,56
11,216,49,44,160
11,216,59,87,577
11,216,69,190,1187
11,216,79,199,1953
11,216,89,65,2734
11,216,90,6,1730
24,216,0,56,627
24,216,9,0,0
24,216,19,0,0
24,216,29,0,1
24,216,39,0,2
24,216,49,3,4
24,216,59,12,17
24,216,69,15,49
24,216,79,21,113
24,216,89,5,248
24,216,90,0,191
27,216,0,56,1126
27,216,9,0,0
27,216,19,0,0
27,216,29,0,0
27,216,39,0,5
27,216,49,1,5
27,216,59,2,30
27,216,69,18,91
27,216,79,23,231
27,216,89,11,498
27,216,90,1,264
28,216,0,77,535
28,216,9,0,0
28,216,19,0,0
28,216,29,0,0
28,216,39,0,2
28,216,49,4,13
28,216,59,9,20
28,216,69,19,64
28,216,79,30,112
28,216,89,13,210
28,216,90,0,112
32,216,0,228,2168
32,216,9,2,0
32,216,19,1,0
32,216,29,4,2
32,216,39,7,4
32,216,49,12,15
32,216,59,24,86
32,216,69,69,276
32,216,79,77,460
32,216,89,25,867
32,216,90,6,451
44,216,0,68,3782
44,216,9,0,1
44,216,19,0,0
44,216,29,0,2
44,216,39,1,18
44,216,49,4,40
44,216,59,7,106
44,216,69,18,411
44,216,79,23,926
44,216,89,15,1512
44,216,90,0,747
52,216,0,55,551
52,216,9,0,0
52,216,19,0,0
52,216,29,1,0
52,216,39,0,1
52,216,49,2,4
52,216,59,5,16
52,216,69,13,55
52,216,79,26,106
52,216,89,8,223
52,216,90,0,146
53,216,0,31,306
53,216,9,0,0
53,216,19,0,0
53,216,29,0,0
53,216,39,1,1
53,216,49,2,3
53,216,59,1,8
53,216,69,7,30
53,216,79,12,61
53,216,89,6,114
53,216,90,2,89
75,216,0,71,588
75,216,9,1,0
75,216,19,1,0
75,216,29,0,2
75,216,39,1,2
75,216,49,3,3
75,216,59,13,18
75,216,69,21,52
75,216,79,22,125
75,216,89,9,229
75,216,90,0,154
76,216,0,199,722
76,216,9,0,0
76,216,19,1,0
76,216,29,1,1
76,216,39,5,2
76,216,49,7,4
76,216,59,26,21
76,216,69,44,77
76,216,79,74,151
76,216,89,29,289
76,216,90,12,177
84,216,0,311,2176
84,216,9,1,0
84,216,19,1,0
84,216,29,0,2
84,216,39,6,5
84,216,49,10,12
84,216,59,34,49
84,216,69,92,167
84,216,79,116,443
84,216,89,48,901
84,216,90,1,572
93,216,0,247,1297
93,216,9,1,0
93,216,19,0,0
93,216,29,0,1
93,216,39,4,3
93,216,49,12,7
93,216,59,28,45
93,216,69,67,107
93,216,79,91,268
93,216,89,40,528
93,216,90,2,331
