id_dep,id_date,id_type_vac,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
89,324,0,04/02/2021,433,436,11219,1974
90,324,0,04/02/2021,256,360,7031,1515
91,324,0,04/02/2021,873,438,26818,2240
92,324,0,04/02/2021,1023,574,33620,2611
93,324,0,04/02/2021,911,571,26550,2494
94,324,0,04/02/2021,883,688,32095,2139
95,324,0,04/02/2021,1059,425,24056,2312
970,324,0,04/02/2021,0,0,0,0
971,324,0,04/02/2021,132,25,1703,65
972,324,0,04/02/2021,158,61,2925,421
973,324,0,04/02/2021,79,37,1489,63
974,324,0,04/02/2021,626,17,6686,39
976,324,0,04/02/2021,213,0,2005,5
977,324,0,04/02/2021,12,0,23,0
978,324,0,04/02/2021,28,0,32,0
0,325,1,05/02/2021,1,0,1,0
0,325,2,05/02/2021,0,0,0,0
0,325,3,05/02/2021,0,0,0,0
1,325,1,05/02/2021,428,251,12449,1507
1,325,2,05/02/2021,0,0,2,0
1,325,3,05/02/2021,0,0,0,0
2,325,1,05/02/2021,14,463,12761,2461
2,325,2,05/02/2021,164,0,500,0
2,325,3,05/02/2021,0,0,0,0
3,325,1,05/02/2021,939,319,13117,2112
3,325,2,05/02/2021,0,0,4971,0
3,325,3,05/02/2021,0,0,0,0
4,325,1,05/02/2021,376,243,8238,996
4,325,2,05/02/2021,1,0,1,0
4,325,3,05/02/2021,0,0,0,0
5,325,1,05/02/2021,182,97,5070,657
5,325,2,05/02/2021,0,0,0,0
5,325,3,05/02/2021,0,0,0,0
6,325,1,05/02/2021,866,2070,38624,5813
6,325,2,05/02/2021,6,0,4537,0
6,325,3,05/02/2021,0,0,0,0
7,325,1,05/02/2021,371,184,9986,1381
7,325,2,05/02/2021,108,0,502,0
7,325,3,05/02/2021,0,0,0,0
8,325,1,05/02/2021,497,341,9522,1635
8,325,2,05/02/2021,0,0,1,0
8,325,3,05/02/2021,0,0,0,0
9,325,1,05/02/2021,88,154,6424,1583
9,325,2,05/02/2021,0,1,5,1
9,325,3,05/02/2021,0,0,0,0
10,325,1,05/02/2021,327,315,10825,1410
10,325,2,05/02/2021,0,0,2,0
10,325,3,05/02/2021,0,0,0,0
11,325,1,05/02/2021,301,360,10547,2322
11,325,2,05/02/2021,0,0,2,0
11,325,3,05/02/2021,0,0,0,0
12,325,1,05/02/2021,441,177,14460,1475
12,325,2,05/02/2021,0,0,1,0
12,325,3,05/02/2021,0,0,0,0
13,325,1,05/02/2021,2284,1477,56668,4431
13,325,2,05/02/2021,321,0,1455,0
13,325,3,05/02/2021,0,0,0,0
14,325,1,05/02/2021,1292,1472,26131,5726
14,325,2,05/02/2021,0,0,4,0
14,325,3,05/02/2021,0,0,0,0
15,325,1,05/02/2021,237,197,8463,931
15,325,2,05/02/2021,0,0,0,0
15,325,3,05/02/2021,0,0,0,0
16,325,1,05/02/2021,503,371,15846,2059
16,325,2,05/02/2021,1,0,4,0
16,325,3,05/02/2021,0,0,0,0
17,325,1,05/02/2021,601,664,29496,2853
17,325,2,05/02/2021,0,0,1,0
17,325,3,05/02/2021,0,0,0,0
18,325,1,05/02/2021,449,190,12221,1374
18,325,2,05/02/2021,0,0,4,0
18,325,3,05/02/2021,0,0,0,0
19,325,1,05/02/2021,309,67,9246,1579
19,325,2,05/02/2021,0,0,19,0
19,325,3,05/02/2021,0,0,0,0
21,325,1,05/02/2021,36,562,16321,4279
21,325,2,05/02/2021,450,0,6321,0
21,325,3,05/02/2021,0,0,0,0
22,325,1,05/02/2021,720,524,22784,2728
22,325,2,05/02/2021,0,0,0,0
22,325,3,05/02/2021,0,0,0,0
23,325,1,05/02/2021,115,299,6613,1436
23,325,2,05/02/2021,0,0,0,0
23,325,3,05/02/2021,0,0,0,0
24,325,1,05/02/2021,683,475,13415,2328
24,325,2,05/02/2021,0,0,0,0
24,325,3,05/02/2021,0,0,0,0
25,325,1,05/02/2021,162,478,15061,2478
25,325,2,05/02/2021,356,0,6748,0
25,325,3,05/02/2021,0,0,0,0
26,325,1,05/02/2021,486,335,15909,1754
26,325,2,05/02/2021,181,0,736,0
26,325,3,05/02/2021,0,0,0,0
27,325,1,05/02/2021,654,1019,15795,4198
27,325,2,05/02/2021,0,0,1,0
27,325,3,05/02/2021,0,0,0,0
28,325,1,05/02/2021,433,223,12583,1429
28,325,2,05/02/2021,0,0,1,0
28,325,3,05/02/2021,0,0,0,0
29,325,1,05/02/2021,599,536,28190,3988
29,325,2,05/02/2021,0,0,2,0
29,325,3,05/02/2021,0,0,0,0
2A,325,1,05/02/2021,267,142,6427,731
2A,325,2,05/02/2021,0,0,1,0
2A,325,3,05/02/2021,0,0,0,0
2B,325,1,05/02/2021,389,96,6804,970
2B,325,2,05/02/2021,0,0,2,1
2B,325,3,05/02/2021,0,0,0,0
30,325,1,05/02/2021,595,734,21843,4394
30,325,2,05/02/2021,0,0,0,0
30,325,3,05/02/2021,0,0,0,0
31,325,1,05/02/2021,1272,580,38934,5234
31,325,2,05/02/2021,0,0,8,0
31,325,3,05/02/2021,0,0,0,0
32,325,1,05/02/2021,347,315,8972,1315
32,325,2,05/02/2021,0,0,1,0
32,325,3,05/02/2021,0,0,0,0
33,325,1,05/02/2021,2170,1258,48950,7108
33,325,2,05/02/2021,0,0,1,0
33,325,3,05/02/2021,0,0,0,0
34,325,1,05/02/2021,1875,1271,36636,4270
34,325,2,05/02/2021,0,0,4,0
34,325,3,05/02/2021,0,0,0,0
35,325,1,05/02/2021,618,556,29527,3600
35,325,2,05/02/2021,0,0,5,0
35,325,3,05/02/2021,0,0,0,0
36,325,1,05/02/2021,302,97,12096,1462
36,325,2,05/02/2021,0,0,1,0
36,325,3,05/02/2021,0,0,0,0
37,325,1,05/02/2021,465,406,17429,2717
37,325,2,05/02/2021,0,0,2,0
37,325,3,05/02/2021,0,0,0,0
38,325,1,05/02/2021,1391,959,28334,6141
38,325,2,05/02/2021,0,0,0,0
38,325,3,05/02/2021,0,0,0,0
39,325,1,05/02/2021,37,444,8987,2805
39,325,2,05/02/2021,402,0,7155,0
39,325,3,05/02/2021,0,0,0,0
40,325,1,05/02/2021,790,382,15933,2030
40,325,2,05/02/2021,0,0,2,0
40,325,3,05/02/2021,0,0,0,0
41,325,1,05/02/2021,326,187,10238,1132
41,325,2,05/02/2021,0,0,0,0
41,325,3,05/02/2021,0,0,0,0
42,325,1,05/02/2021,668,517,22990,2511
42,325,2,05/02/2021,0,0,0,0
42,325,3,05/02/2021,0,0,0,0
43,325,1,05/02/2021,543,159,10862,824
43,325,2,05/02/2021,0,0,0,0
43,325,3,05/02/2021,0,0,0,0
44,325,1,05/02/2021,893,748,37482,5168
44,325,2,05/02/2021,0,0,10,0
44,325,3,05/02/2021,0,0,0,0
45,325,1,05/02/2021,416,168,17799,2121
45,325,2,05/02/2021,0,0,5,0
45,325,3,05/02/2021,0,0,0,0
46,325,1,05/02/2021,224,166,6554,890
46,325,2,05/02/2021,0,0,0,0
46,325,3,05/02/2021,0,0,0,0
47,325,1,05/02/2021,299,339,10471,1736
47,325,2,05/02/2021,0,0,0,0
47,325,3,05/02/2021,0,0,0,0
48,325,1,05/02/2021,143,35,3888,295
48,325,2,05/02/2021,0,0,0,0
48,325,3,05/02/2021,0,0,0,0
49,325,1,05/02/2021,705,619,22801,2805
49,325,2,05/02/2021,0,0,4,0
49,325,3,05/02/2021,0,0,0,0
50,325,1,05/02/2021,404,446,18749,2659
50,325,2,05/02/2021,0,0,0,0
50,325,3,05/02/2021,0,0,0,0
51,325,1,05/02/2021,958,380,15398,3624
51,325,2,05/02/2021,0,0,2258,0
51,325,3,05/02/2021,0,0,0,0
52,325,1,05/02/2021,112,435,6131,2183
52,325,2,05/02/2021,0,0,0,0
52,325,3,05/02/2021,0,0,0,0
53,325,1,05/02/2021,234,300,10403,1689
53,325,2,05/02/2021,0,0,1,0
53,325,3,05/02/2021,0,0,0,0
54,325,1,05/02/2021,762,1953,22521,9761
54,325,2,05/02/2021,0,0,1799,0
54,325,3,05/02/2021,0,0,0,0
55,325,1,05/02/2021,173,163,6438,1345
55,325,2,05/02/2021,0,0,0,0
55,325,3,05/02/2021,0,0,0,0
56,325,1,05/02/2021,3467,502,25029,2074
56,325,2,05/02/2021,0,0,1,0
56,325,3,05/02/2021,0,0,0,0
57,325,1,05/02/2021,550,383,22671,3658
57,325,2,05/02/2021,376,0,4995,0
57,325,3,05/02/2021,0,0,0,0
58,325,1,05/02/2021,23,83,10552,947
58,325,2,05/02/2021,160,0,591,0
58,325,3,05/02/2021,0,0,0,0
59,325,1,05/02/2021,1043,1635,60521,11246
59,325,2,05/02/2021,0,0,8,0
59,325,3,05/02/2021,0,0,0,0
60,325,1,05/02/2021,90,493,14664,1825
60,325,2,05/02/2021,228,0,433,0
60,325,3,05/02/2021,0,0,0,0
61,325,1,05/02/2021,538,229,15801,2197
61,325,2,05/02/2021,0,0,0,0
61,325,3,05/02/2021,0,0,0,0
62,325,1,05/02/2021,79,751,28237,4515
62,325,2,05/02/2021,0,0,0,0
62,325,3,05/02/2021,0,0,0,0
63,325,1,05/02/2021,1135,434,19487,2451
63,325,2,05/02/2021,0,0,122,0
63,325,3,05/02/2021,0,0,0,0
64,325,1,05/02/2021,864,424,26398,4012
64,325,2,05/02/2021,0,0,4,0
64,325,3,05/02/2021,0,0,0,0
65,325,1,05/02/2021,283,294,10768,1617
65,325,2,05/02/2021,0,0,0,0
65,325,3,05/02/2021,0,0,0,0
66,325,1,05/02/2021,764,471,19448,2895
66,325,2,05/02/2021,0,0,0,0
66,325,3,05/02/2021,0,0,0,0
67,325,1,05/02/2021,817,637,29619,3223
67,325,2,05/02/2021,309,0,3471,0
67,325,3,05/02/2021,0,0,0,0
68,325,1,05/02/2021,940,208,13338,2059
68,325,2,05/02/2021,0,0,8418,1
68,325,3,05/02/2021,0,0,0,0
69,325,1,05/02/2021,814,824,47924,4140
69,325,2,05/02/2021,0,0,7,0
69,325,3,05/02/2021,0,0,0,0
70,325,1,05/02/2021,114,67,6272,616
70,325,2,05/02/2021,140,0,538,0
70,325,3,05/02/2021,0,0,0,0
71,325,1,05/02/2021,510,568,21402,2731
71,325,2,05/02/2021,198,0,618,0
71,325,3,05/02/2021,0,0,0,0
72,325,1,05/02/2021,507,331,15145,1915
72,325,2,05/02/2021,0,0,3,0
72,325,3,05/02/2021,0,0,0,0
73,325,1,05/02/2021,622,460,14499,1611
73,325,2,05/02/2021,52,0,323,0
73,325,3,05/02/2021,0,0,0,0
74,325,1,05/02/2021,536,286,17217,916
74,325,2,05/02/2021,0,0,2,0
74,325,3,05/02/2021,0,0,0,0
75,325,1,05/02/2021,2099,2113,75695,9380
75,325,2,05/02/2021,0,0,63,0
75,325,3,05/02/2021,0,0,0,0
76,325,1,05/02/2021,972,1198,41849,7924
76,325,2,05/02/2021,0,0,3,0
76,325,3,05/02/2021,0,0,0,0
77,325,1,05/02/2021,856,846,26556,3064
77,325,2,05/02/2021,0,0,10,0
77,325,3,05/02/2021,0,0,0,0
78,325,1,05/02/2021,1185,552,29941,2205
78,325,2,05/02/2021,0,0,5,0
78,325,3,05/02/2021,0,0,0,0
79,325,1,05/02/2021,356,223,13401,1078
79,325,2,05/02/2021,0,0,1,0
79,325,3,05/02/2021,0,0,0,0
80,325,1,05/02/2021,20,228,14562,2403
80,325,2,05/02/2021,326,0,581,0
80,325,3,05/02/2021,0,0,0,0
81,325,1,05/02/2021,864,344,13485,2051
81,325,2,05/02/2021,0,0,1,0
81,325,3,05/02/2021,0,0,0,0
82,325,1,05/02/2021,479,154,9687,757
82,325,2,05/02/2021,0,0,3,0
82,325,3,05/02/2021,0,0,0,0
83,325,1,05/02/2021,817,658,28050,4054
83,325,2,05/02/2021,383,1,5658,1
83,325,3,05/02/2021,0,0,0,0
84,325,1,05/02/2021,721,426,17540,1898
84,325,2,05/02/2021,0,0,3,0
84,325,3,05/02/2021,0,0,0,0
85,325,1,05/02/2021,623,296,22031,1413
85,325,2,05/02/2021,0,0,0,0
85,325,3,05/02/2021,0,0,0,0
86,325,1,05/02/2021,438,589,16642,3374
86,325,2,05/02/2021,0,0,4,0
86,325,3,05/02/2021,0,0,0,0
87,325,1,05/02/2021,338,419,13391,3045
87,325,2,05/02/2021,0,0,2,0
87,325,3,05/02/2021,0,0,0,0
88,325,1,05/02/2021,378,242,10953,1685
88,325,2,05/02/2021,79,0,285,0
88,325,3,05/02/2021,0,0,0,0
89,325,1,05/02/2021,174,224,10989,2198
89,325,2,05/02/2021,213,0,617,0
89,325,3,05/02/2021,0,0,0,0
90,325,1,05/02/2021,183,219,7213,1734
90,325,2,05/02/2021,83,0,84,0
90,325,3,05/02/2021,0,0,0,0
91,325,1,05/02/2021,1033,354,27851,2594
91,325,2,05/02/2021,0,0,0,0
91,325,3,05/02/2021,0,0,0,0
92,325,1,05/02/2021,1320,535,34939,3146
92,325,2,05/02/2021,0,0,1,0
92,325,3,05/02/2021,0,0,0,0
93,325,1,05/02/2021,781,517,27217,3011
93,325,2,05/02/2021,11,0,125,0
93,325,3,05/02/2021,0,0,0,0
94,325,1,05/02/2021,867,824,32958,2963
94,325,2,05/02/2021,0,0,4,0
94,325,3,05/02/2021,0,0,0,0
95,325,1,05/02/2021,724,307,24778,2619
95,325,2,05/02/2021,0,0,2,0
95,325,3,05/02/2021,0,0,0,0
970,325,1,05/02/2021,0,0,0,0
970,325,2,05/02/2021,0,0,0,0
970,325,3,05/02/2021,0,0,0,0
971,325,1,05/02/2021,149,28,1852,93
971,325,2,05/02/2021,0,0,0,0
971,325,3,05/02/2021,0,0,0,0
972,325,1,05/02/2021,120,87,3045,508
972,325,2,05/02/2021,0,0,0,0
972,325,3,05/02/2021,0,0,0,0
973,325,1,05/02/2021,59,7,1548,70
973,325,2,05/02/2021,0,0,0,0
973,325,3,05/02/2021,0,0,0,0
974,325,1,05/02/2021,564,239,7249,278
974,325,2,05/02/2021,0,0,1,0
974,325,3,05/02/2021,0,0,0,0
976,325,1,05/02/2021,211,0,2216,5
976,325,2,05/02/2021,0,0,0,0
976,325,3,05/02/2021,0,0,0,0
977,325,1,05/02/2021,10,2,33,2
977,325,2,05/02/2021,0,0,0,0
977,325,3,05/02/2021,0,0,0,0
978,325,1,05/02/2021,0,0,32,0
978,325,2,05/02/2021,0,0,0,0
978,325,3,05/02/2021,0,0,0,0
0,325,0,05/02/2021,1,0,1,0
1,325,0,05/02/2021,428,251,12451,1507
2,325,0,05/02/2021,178,463,13261,2461
3,325,0,05/02/2021,939,319,18088,2112
4,325,0,05/02/2021,377,243,8239,996
5,325,0,05/02/2021,182,97,5070,657
6,325,0,05/02/2021,872,2070,43161,5813
7,325,0,05/02/2021,479,184,10488,1381
8,325,0,05/02/2021,497,341,9523,1635
9,325,0,05/02/2021,88,155,6429,1584
10,325,0,05/02/2021,327,315,10827,1410
11,325,0,05/02/2021,301,360,10549,2322
12,325,0,05/02/2021,441,177,14461,1475
13,325,0,05/02/2021,2605,1477,58123,4431
14,325,0,05/02/2021,1292,1472,26135,5726
15,325,0,05/02/2021,237,197,8463,931
16,325,0,05/02/2021,504,371,15850,2059
17,325,0,05/02/2021,601,664,29497,2853
18,325,0,05/02/2021,449,190,12225,1374
19,325,0,05/02/2021,309,67,9265,1579
21,325,0,05/02/2021,486,562,22642,4279
22,325,0,05/02/2021,720,524,22784,2728
23,325,0,05/02/2021,115,299,6613,1436
24,325,0,05/02/2021,683,475,13415,2328
25,325,0,05/02/2021,518,478,21809,2478
26,325,0,05/02/2021,667,335,16645,1754
27,325,0,05/02/2021,654,1019,15796,4198
28,325,0,05/02/2021,433,223,12584,1429
29,325,0,05/02/2021,599,536,28192,3988
2A,325,0,05/02/2021,267,142,6428,731
2B,325,0,05/02/2021,389,96,6806,971
30,325,0,05/02/2021,595,734,21843,4394
31,325,0,05/02/2021,1272,580,38942,5234
32,325,0,05/02/2021,347,315,8973,1315
33,325,0,05/02/2021,2170,1258,48951,7108
34,325,0,05/02/2021,1875,1271,36640,4270
35,325,0,05/02/2021,618,556,29532,3600
36,325,0,05/02/2021,302,97,12097,1462
37,325,0,05/02/2021,465,406,17431,2717
38,325,0,05/02/2021,1391,959,28334,6141
39,325,0,05/02/2021,439,444,16142,2805
40,325,0,05/02/2021,790,382,15935,2030
41,325,0,05/02/2021,326,187,10238,1132
42,325,0,05/02/2021,668,517,22990,2511
43,325,0,05/02/2021,543,159,10862,824
44,325,0,05/02/2021,893,748,37492,5168
45,325,0,05/02/2021,416,168,17804,2121
46,325,0,05/02/2021,224,166,6554,890
47,325,0,05/02/2021,299,339,10471,1736
48,325,0,05/02/2021,143,35,3888,295
49,325,0,05/02/2021,705,619,22805,2805
50,325,0,05/02/2021,404,446,18749,2659
51,325,0,05/02/2021,958,380,17656,3624
52,325,0,05/02/2021,112,435,6131,2183
53,325,0,05/02/2021,234,300,10404,1689
54,325,0,05/02/2021,762,1953,24320,9761
55,325,0,05/02/2021,173,163,6438,1345
56,325,0,05/02/2021,3467,502,25030,2074
57,325,0,05/02/2021,926,383,27666,3658
58,325,0,05/02/2021,183,83,11143,947
59,325,0,05/02/2021,1043,1635,60529,11246
60,325,0,05/02/2021,318,493,15097,1825
61,325,0,05/02/2021,538,229,15801,2197
62,325,0,05/02/2021,79,751,28237,4515
63,325,0,05/02/2021,1135,434,19609,2451
64,325,0,05/02/2021,864,424,26402,4012
65,325,0,05/02/2021,283,294,10768,1617
66,325,0,05/02/2021,764,471,19448,2895
67,325,0,05/02/2021,1126,637,33090,3223
68,325,0,05/02/2021,940,208,21756,2060
69,325,0,05/02/2021,814,824,47931,4140
70,325,0,05/02/2021,254,67,6810,616
71,325,0,05/02/2021,708,568,22020,2731
72,325,0,05/02/2021,507,331,15148,1915
73,325,0,05/02/2021,674,460,14822,1611
74,325,0,05/02/2021,536,286,17219,916
75,325,0,05/02/2021,2099,2113,75758,9380
76,325,0,05/02/2021,972,1198,41852,7924
77,325,0,05/02/2021,856,846,26566,3064
78,325,0,05/02/2021,1185,552,29946,2205
79,325,0,05/02/2021,356,223,13402,1078
80,325,0,05/02/2021,346,228,15143,2403
81,325,0,05/02/2021,864,344,13486,2051
82,325,0,05/02/2021,479,154,9690,757
83,325,0,05/02/2021,1200,659,33708,4055
84,325,0,05/02/2021,721,426,17543,1898
85,325,0,05/02/2021,623,296,22031,1413
86,325,0,05/02/2021,438,589,16646,3374
87,325,0,05/02/2021,338,419,13393,3045
88,325,0,05/02/2021,457,242,11238,1685
89,325,0,05/02/2021,387,224,11606,2198
90,325,0,05/02/2021,266,219,7297,1734
91,325,0,05/02/2021,1033,354,27851,2594
92,325,0,05/02/2021,1320,535,34940,3146
93,325,0,05/02/2021,792,517,27342,3011
94,325,0,05/02/2021,867,824,32962,2963
95,325,0,05/02/2021,724,307,24780,2619
970,325,0,05/02/2021,0,0,0,0
971,325,0,05/02/2021,149,28,1852,93
972,325,0,05/02/2021,120,87,3045,508
973,325,0,05/02/2021,59,7,1548,70
974,325,0,05/02/2021,564,239,7250,278
976,325,0,05/02/2021,211,0,2216,5
977,325,0,05/02/2021,10,2,33,2
978,325,0,05/02/2021,0,0,32,0
0,326,1,06/02/2021,1,0,2,0
0,326,2,06/02/2021,0,0,0,0
0,326,3,06/02/2021,0,0,0,0
1,326,1,06/02/2021,254,138,12703,1645
1,326,2,06/02/2021,0,0,2,0
1,326,3,06/02/2021,0,0,0,0
2,326,1,06/02/2021,5,157,12766,2618
2,326,2,06/02/2021,60,0,560,0
2,326,3,06/02/2021,0,0,0,0
3,326,1,06/02/2021,150,70,13267,2182
3,326,2,06/02/2021,0,0,4971,0
3,326,3,06/02/2021,0,0,0,0
4,326,1,06/02/2021,48,54,8286,1050
4,326,2,06/02/2021,0,0,1,0
4,326,3,06/02/2021,1,0,1,0
5,326,1,06/02/2021,72,17,5142,674
5,326,2,06/02/2021,0,0,0,0
5,326,3,06/02/2021,0,0,0,0
6,326,1,06/02/2021,137,660,38761,6473
6,326,2,06/02/2021,0,0,4537,0
6,326,3,06/02/2021,1,0,1,0
7,326,1,06/02/2021,95,4,10081,1385
7,326,2,06/02/2021,0,0,502,0
7,326,3,06/02/2021,0,0,0,0
8,326,1,06/02/2021,145,50,9667,1685
8,326,2,06/02/2021,0,0,1,0
8,326,3,06/02/2021,2,0,2,0
9,326,1,06/02/2021,67,48,6491,1631
9,326,2,06/02/2021,0,0,5,1
9,326,3,06/02/2021,0,0,0,0
10,326,1,06/02/2021,3,34,10828,1444
10,326,2,06/02/2021,0,0,2,0
10,326,3,06/02/2021,0,0,0,0
11,326,1,06/02/2021,201,59,10748,2381
11,326,2,06/02/2021,0,0,2,0
11,326,3,06/02/2021,0,0,0,0
12,326,1,06/02/2021,217,67,14677,1542
12,326,2,06/02/2021,0,0,1,0
12,326,3,06/02/2021,0,0,0,0
13,326,1,06/02/2021,627,312,57295,4743
13,326,2,06/02/2021,207,0,1662,0
13,326,3,06/02/2021,0,0,0,0
14,326,1,06/02/2021,386,209,26517,5935
14,326,2,06/02/2021,1,0,5,0
14,326,3,06/02/2021,0,0,0,0
15,326,1,06/02/2021,98,66,8561,997
15,326,2,06/02/2021,0,0,0,0
15,326,3,06/02/2021,0,0,0,0
16,326,1,06/02/2021,0,3,15846,2062
16,326,2,06/02/2021,0,0,4,0
16,326,3,06/02/2021,0,0,0,0
17,326,1,06/02/2021,15,42,29511,2895
17,326,2,06/02/2021,0,0,1,0
17,326,3,06/02/2021,0,0,0,0
18,326,1,06/02/2021,283,102,12504,1476
18,326,2,06/02/2021,0,0,4,0
18,326,3,06/02/2021,0,0,0,0
19,326,1,06/02/2021,207,0,9453,1579
19,326,2,06/02/2021,0,0,19,0
19,326,3,06/02/2021,0,0,0,0
21,326,1,06/02/2021,15,287,16336,4566
21,326,2,06/02/2021,134,0,6455,0
21,326,3,06/02/2021,0,0,0,0
22,326,1,06/02/2021,248,0,23032,2728
22,326,2,06/02/2021,0,0,0,0
22,326,3,06/02/2021,0,0,0,0
23,326,1,06/02/2021,13,161,6626,1597
23,326,2,06/02/2021,0,0,0,0
23,326,3,06/02/2021,0,0,0,0
24,326,1,06/02/2021,135,35,13550,2363
24,326,2,06/02/2021,0,0,0,0
24,326,3,06/02/2021,1,0,1,0
25,326,1,06/02/2021,47,131,15108,2609
25,326,2,06/02/2021,151,0,6899,0
25,326,3,06/02/2021,0,0,0,0
26,326,1,06/02/2021,338,236,16247,1990
26,326,2,06/02/2021,62,0,798,0
26,326,3,06/02/2021,0,0,0,0
27,326,1,06/02/2021,119,180,15914,4378
27,326,2,06/02/2021,0,0,1,0
27,326,3,06/02/2021,3,0,3,0
28,326,1,06/02/2021,196,129,12779,1558
28,326,2,06/02/2021,0,0,1,0
28,326,3,06/02/2021,0,0,0,0
29,326,1,06/02/2021,242,103,28432,4091
29,326,2,06/02/2021,0,0,2,0
29,326,3,06/02/2021,0,0,0,0
2A,326,1,06/02/2021,119,67,6546,798
2A,326,2,06/02/2021,0,0,1,0
2A,326,3,06/02/2021,0,0,0,0
2B,326,1,06/02/2021,87,14,6891,984
2B,326,2,06/02/2021,0,0,2,1
2B,326,3,06/02/2021,0,0,0,0
30,326,1,06/02/2021,287,264,22130,4658
30,326,2,06/02/2021,0,0,0,0
30,326,3,06/02/2021,0,0,0,0
31,326,1,06/02/2021,370,51,39304,5285
31,326,2,06/02/2021,0,0,8,0
31,326,3,06/02/2021,1,0,1,0
32,326,1,06/02/2021,147,0,9119,1315
32,326,2,06/02/2021,0,0,1,0
32,326,3,06/02/2021,0,0,0,0
33,326,1,06/02/2021,639,202,49589,7310
33,326,2,06/02/2021,0,0,1,0
33,326,3,06/02/2021,1,0,1,0
34,326,1,06/02/2021,476,202,37112,4472
34,326,2,06/02/2021,0,0,4,0
34,326,3,06/02/2021,0,0,0,0
35,326,1,06/02/2021,162,4,29689,3604
35,326,2,06/02/2021,0,0,5,0
35,326,3,06/02/2021,0,0,0,0
36,326,1,06/02/2021,0,0,12096,1462
36,326,2,06/02/2021,0,0,1,0
36,326,3,06/02/2021,0,0,0,0
37,326,1,06/02/2021,181,2,17610,2719
37,326,2,06/02/2021,0,0,2,0
37,326,3,06/02/2021,7,0,7,0
38,326,1,06/02/2021,180,92,28514,6233
38,326,2,06/02/2021,0,0,0,0
38,326,3,06/02/2021,1,0,1,0
39,326,1,06/02/2021,4,107,8991,2912
39,326,2,06/02/2021,261,0,7416,0
39,326,3,06/02/2021,0,0,0,0
40,326,1,06/02/2021,375,32,16308,2062
40,326,2,06/02/2021,0,0,2,0
40,326,3,06/02/2021,0,0,0,0
41,326,1,06/02/2021,2,0,10240,1132
41,326,2,06/02/2021,0,0,0,0
41,326,3,06/02/2021,0,0,0,0
42,326,1,06/02/2021,270,141,23260,2652
42,326,2,06/02/2021,0,0,0,0
42,326,3,06/02/2021,32,0,32,0
43,326,1,06/02/2021,162,19,11024,843
43,326,2,06/02/2021,0,0,0,0
43,326,3,06/02/2021,0,0,0,0
44,326,1,06/02/2021,456,256,37938,5424
44,326,2,06/02/2021,0,0,10,0
44,326,3,06/02/2021,2,0,2,0
45,326,1,06/02/2021,36,28,17835,2149
45,326,2,06/02/2021,0,0,5,0
45,326,3,06/02/2021,0,0,0,0
46,326,1,06/02/2021,6,0,6560,890
46,326,2,06/02/2021,0,0,0,0
46,326,3,06/02/2021,0,0,0,0
47,326,1,06/02/2021,274,98,10745,1834
47,326,2,06/02/2021,0,0,0,0
47,326,3,06/02/2021,15,0,15,0
48,326,1,06/02/2021,34,0,3922,295
48,326,2,06/02/2021,0,0,0,0
48,326,3,06/02/2021,0,0,0,0
49,326,1,06/02/2021,228,87,23029,2892
49,326,2,06/02/2021,0,0,4,0
49,326,3,06/02/2021,0,0,0,0
50,326,1,06/02/2021,177,115,18926,2774
50,326,2,06/02/2021,0,0,0,0
50,326,3,06/02/2021,1,0,1,0
51,326,1,06/02/2021,29,56,15427,3680
51,326,2,06/02/2021,0,0,2258,0
51,326,3,06/02/2021,0,0,0,0
52,326,1,06/02/2021,22,0,6153,2183
52,326,2,06/02/2021,0,0,0,0
52,326,3,06/02/2021,0,0,0,0
53,326,1,06/02/2021,151,22,10554,1711
53,326,2,06/02/2021,0,0,1,0
53,326,3,06/02/2021,0,0,0,0
54,326,1,06/02/2021,199,387,22720,10148
54,326,2,06/02/2021,0,0,1799,0
54,326,3,06/02/2021,3,0,3,0
55,326,1,06/02/2021,58,53,6496,1398
55,326,2,06/02/2021,0,0,0,0
55,326,3,06/02/2021,0,0,0,0
56,326,1,06/02/2021,541,168,25570,2242
56,326,2,06/02/2021,0,0,1,0
56,326,3,06/02/2021,0,0,0,0
57,326,1,06/02/2021,438,537,23109,4195
57,326,2,06/02/2021,42,0,5037,0
57,326,3,06/02/2021,0,0,0,0
58,326,1,06/02/2021,0,0,10552,947
58,326,2,06/02/2021,88,0,679,0
58,326,3,06/02/2021,0,0,0,0
59,326,1,06/02/2021,154,510,60675,11756
59,326,2,06/02/2021,0,0,8,0
59,326,3,06/02/2021,41,0,41,0
60,326,1,06/02/2021,2,24,14666,1849
60,326,2,06/02/2021,60,0,493,0
60,326,3,06/02/2021,0,0,0,0
61,326,1,06/02/2021,194,89,15995,2286
61,326,2,06/02/2021,0,0,0,0
61,326,3,06/02/2021,0,0,0,0
62,326,1,06/02/2021,17,195,28254,4710
62,326,2,06/02/2021,0,0,0,0
62,326,3,06/02/2021,4,0,4,0
63,326,1,06/02/2021,114,76,19601,2527
63,326,2,06/02/2021,0,0,122,0
63,326,3,06/02/2021,0,0,0,0
64,326,1,06/02/2021,496,26,26894,4038
64,326,2,06/02/2021,0,0,4,0
64,326,3,06/02/2021,1,0,1,0
65,326,1,06/02/2021,100,102,10868,1719
65,326,2,06/02/2021,0,0,0,0
