id_dep,id_date,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
41,333,9,0,13364,4618
42,333,423,289,27365,6746
43,333,567,1,13585,2586
44,333,431,400,44929,15041
45,333,85,106,23078,6721
46,333,0,0,8282,3053
47,333,225,110,12245,3520
48,333,8,55,4395,1504
49,333,264,112,27234,7997
50,333,300,583,21050,6655
51,333,8,102,18874,6202
52,333,5,16,6644,3018
53,333,96,45,12196,3670
54,333,116,264,26045,15362
55,333,0,47,6916,1665
56,333,219,111,29983,5737
57,333,1146,155,36719,12542
58,333,83,28,12999,2608
59,333,203,700,66529,21372
60,333,85,272,18217,6535
61,333,131,434,18209,7271
62,333,158,291,30987,10321
63,333,81,65,23095,5431
64,333,222,316,32125,9348
65,333,122,110,12564,3230
66,333,363,306,24219,8015
67,333,766,207,39953,7628
68,333,132,0,28730,3033
69,333,449,740,57266,16843
70,333,75,204,8241,2470
71,333,127,506,25063,8419
72,333,109,65,18368,5978
73,333,263,60,19279,4284
74,333,397,230,21633,4900
75,333,786,531,88490,27496
76,333,230,254,51267,23104
77,333,185,128,31155,10811
78,333,170,69,37163,9149
79,333,53,72,16070,5472
80,333,195,504,19012,4561
81,333,187,160,16300,4135
82,333,59,117,10928,3453
83,333,51,19,40556,8549
84,333,46,136,20556,4891
85,333,250,505,26555,9816
86,333,191,84,20855,7684
87,333,23,160,14771,5874
88,333,161,168,14359,4885
89,333,51,123,13443,4728
90,333,95,36,8325,2451
91,333,322,351,33555,7643
92,333,64,75,40563,10640
93,333,388,259,33276,6882
94,333,401,297,39409,12094
95,333,328,281,31076,8751
970,333,0,0,1,0
971,333,0,9,2710,348
972,333,38,38,3859,1058
973,333,0,0,1974,312
974,333,543,20,11688,723
976,333,56,0,3237,10
977,333,0,0,137,2
978,333,0,0,39,0
0,334,0,0,2,2
1,334,0,1,16428,5402
2,334,1,15,16552,8153
3,334,0,0,21683,4323
4,334,0,0,9574,2152
5,334,0,0,5650,1417
6,334,1,1,45614,13095
7,334,0,0,12559,3000
8,334,2,0,11494,4057
9,334,0,54,6755,2953
10,334,0,0,13499,4391
11,334,59,27,12962,4547
12,334,0,0,16738,3493
13,334,64,240,74624,23570
14,334,83,63,32088,12083
15,334,0,0,9675,2089
16,334,0,0,19066,5073
17,334,0,0,34195,8836
18,334,364,1,15994,4478
19,334,97,12,12171,4147
21,334,236,122,25619,8303
22,334,0,0,26581,4125
23,334,8,0,7351,3673
24,334,87,1,16030,3948
25,334,0,1,25146,5738
26,334,36,0,20685,4332
27,334,6,98,17590,6805
28,334,0,0,15018,3665
29,334,12,112,35504,15271
2A,334,133,74,7979,2352
2B,334,60,0,9070,1871
30,334,0,1,26628,10151
31,334,55,159,47779,13304
32,334,0,0,10895,2514
33,334,44,245,56242,15446
34,334,22,276,44189,13830
35,334,7,4,36754,16388
36,334,22,45,14014,4121
37,334,1,71,20503,5708
38,334,1,0,36231,12494
39,334,0,0,18417,5078
40,334,0,0,19995,5179
41,334,0,1,13364,4619
42,334,185,229,27550,6975
43,334,0,0,13585,2586
44,334,8,93,44937,15134
45,334,39,3,23117,6724
46,334,0,1,8282,3054
47,334,0,0,12245,3520
48,334,0,0,4395,1504
49,334,9,81,27243,8078
50,334,185,834,21235,7489
51,334,7,151,18881,6353
52,334,0,1,6644,3019
53,334,0,0,12196,3670
54,334,9,59,26054,15421
55,334,0,0,6916,1665
56,334,6,4,29989,5741
57,334,1210,7,37929,12549
58,334,0,0,12999,2608
59,334,13,402,66542,21774
60,334,24,53,18241,6588
61,334,2,327,18211,7598
62,334,0,0,30987,10321
63,334,0,5,23095,5436
64,334,36,49,32161,9397
65,334,2,3,12566,3233
66,334,109,171,24328,8186
67,334,242,58,40195,7686
68,334,58,598,28788,3631
69,334,70,30,57336,16873
70,334,0,1,8241,2471
71,334,1,4,25064,8423
72,334,1,4,18369,5982
73,334,1,0,19280,4284
74,334,311,98,21944,4998
75,334,166,244,88656,27740
76,334,6,1,51273,23105
77,334,11,57,31166,10868
78,334,26,0,37189,9149
79,334,0,0,16070,5472
80,334,78,566,19090,5127
81,334,99,1,16399,4136
82,334,4,82,10932,3535
83,334,0,0,40556,8549
84,334,3,0,20559,4891
85,334,2,126,26557,9942
86,334,0,1,20855,7685
87,334,0,0,14771,5874
88,334,81,214,14440,5099
89,334,20,93,13463,4821
90,334,0,0,8325,2451
91,334,8,90,33563,7733
92,334,4,0,40567,10640
93,334,12,3,33288,6885
94,334,29,19,39438,12113
95,334,35,189,31111,8940
970,334,0,0,1,0
971,334,12,32,2722,380
972,334,0,0,3859,1058
973,334,0,0,1974,312
974,334,1,0,11689,723
976,334,1,0,3238,10
977,334,0,0,137,2
978,334,0,0,39,0
0,335,0,0,2,2
1,335,421,394,16849,5796
2,335,344,693,16896,8846
3,335,306,862,21989,5185
4,335,29,167,9603,2319
5,335,96,227,5746,1644
6,335,427,1855,46041,14950
7,335,270,103,12829,3103
8,335,223,141,11717,4198
9,335,75,133,6830,3086
10,335,138,440,13637,4831
11,335,227,167,13189,4714
12,335,173,383,16911,3876
13,335,935,1855,75559,25425
14,335,441,961,32529,13044
15,335,62,403,9737,2492
16,335,301,523,19367,5596
17,335,579,1187,34774,10023
18,335,380,387,16374,4865
19,335,200,225,12371,4372
21,335,117,1003,25736,9306
22,335,667,387,27248,4512
23,335,157,344,7508,4017
24,335,184,229,16214,4177
25,335,188,984,25334,6722
26,335,409,512,21094,4844
27,335,385,624,17975,7429
28,335,277,511,15295,4176
29,335,264,618,35768,15889
2A,335,187,154,8166,2506
2B,335,189,126,9259,1997
30,335,443,586,27071,10737
31,335,438,1309,48217,14613
32,335,25,218,10920,2732
33,335,676,1666,56918,17112
34,335,656,1139,44845,14969
35,335,769,995,37523,17383
36,335,41,582,14055,4703
37,335,425,589,20928,6297
38,335,970,929,37201,13423
39,335,99,753,18516,5831
40,335,47,285,20042,5464
41,335,310,352,13674,4971
42,335,520,801,28070,7776
43,335,68,463,13653,3049
44,335,498,909,45435,16043
45,335,523,597,23640,7321
46,335,195,183,8477,3237
47,335,195,382,12440,3902
48,335,51,103,4446,1607
49,335,670,603,27913,8681
50,335,640,2270,21875,9759
51,335,264,853,19145,7206
52,335,80,272,6724,3291
53,335,239,431,12435,4101
54,335,438,992,26492,16413
55,335,13,442,6929,2107
56,335,628,994,30617,6735
57,335,762,585,38691,13134
58,335,113,473,13112,3081
59,335,1306,3243,67848,25017
60,335,610,778,18851,7366
61,335,170,822,18381,8420
62,335,660,1390,31647,11711
63,335,199,768,23294,6204
64,335,224,996,32385,10393
65,335,213,420,12779,3653
66,335,424,559,24752,8745
67,335,763,838,40958,8524
68,335,661,1121,29449,4752
69,335,932,1894,58268,18767
70,335,70,311,8311,2782
71,335,324,1008,25388,9431
72,335,220,443,18589,6425
73,335,340,585,19620,4869
74,335,271,898,22215,5896
75,335,931,2420,89587,30160
76,335,553,1523,51826,24628
77,335,550,944,31716,11812
78,335,439,1218,37628,10367
79,335,172,460,16242,5932
80,335,577,1218,19667,6345
81,335,231,483,16630,4619
82,335,214,308,11146,3843
83,335,663,1038,41219,9587
84,335,205,768,20764,5659
85,335,335,773,26892,10715
86,335,243,529,21098,8214
87,335,236,381,15007,6255
88,335,640,1013,15080,6112
89,335,215,437,13678,5258
90,335,112,278,8437,2729
91,335,365,1158,33928,8891
92,335,537,1551,41104,12191
93,335,393,1230,33681,8115
94,335,706,1351,40144,13464
95,335,419,1028,31530,9968
970,335,0,0,1,0
971,335,92,31,2814,411
972,335,51,63,3910,1121
973,335,27,63,2001,375
974,335,524,152,12213,875
976,335,272,1,3510,11
977,335,0,0,137,2
978,335,5,0,44,0
0,336,0,0,2,2
1,336,639,515,17488,6311
2,336,410,534,17306,9380
3,336,544,1038,22533,6223
4,336,82,516,9685,2835
5,336,109,397,5855,2041
6,336,789,2731,46830,17681
7,336,344,329,13173,3432
8,336,130,361,11847,4559
9,336,226,539,7056,3625
10,336,116,495,13753,5326
11,336,223,615,13412,5329
12,336,167,509,17078,4385
13,336,1371,2354,76930,27779
14,336,668,933,33197,13977
15,336,52,491,9789,2983
16,336,382,865,19749,6461
17,336,724,1915,35498,11938
18,336,399,412,16773,5277
19,336,385,234,12756,4606
21,336,203,1388,25939,10694
22,336,1040,704,28288,5216
23,336,102,352,7610,4369
24,336,332,453,16546,4630
25,336,206,1515,25540,8237
26,336,291,569,21385,5413
27,336,295,691,18270,8120
28,336,363,695,15658,4871
29,336,871,828,36639,16717
2A,336,381,314,8547,2820
2B,336,254,287,9513,2284
30,336,459,850,27530,11587
31,336,467,1505,48684,16118
32,336,392,365,11312,3097
33,336,797,2180,57715,19292
34,336,663,1365,45508,16334
35,336,906,788,38429,18171
36,336,105,426,14160,5129
37,336,835,1726,21763,8023
38,336,1368,946,38569,14369
39,336,98,970,18614,6801
40,336,280,594,20322,6058
41,336,351,447,14025,5418
42,336,477,1386,28547,9162
43,336,41,370,13694,3419
44,336,1435,2376,46870,18419
45,336,753,935,24393,8256
46,336,212,215,8689,3452
47,336,300,608,12740,4510
48,336,43,162,4489,1769
49,336,1054,1094,28967,9775
50,336,740,1509,22615,11268
51,336,394,920,19539,8126
52,336,48,354,6772,3645
53,336,524,933,12959,5034
54,336,393,1191,26885,17604
55,336,142,396,7071,2503
56,336,1178,731,31795,7466
57,336,1067,824,39758,13958
58,336,207,844,13319,3925
59,336,1401,3919,69249,28936
60,336,581,890,19432,8256
61,336,202,668,18583,9088
62,336,919,1809,32566,13520
63,336,375,715,23669,6919
64,336,256,1302,32641,11695
65,336,457,785,13236,4438
66,336,303,717,25055,9462
67,336,909,1037,41867,9561
68,336,859,1109,30308,5861
69,336,940,2520,59208,21287
70,336,113,353,8424,3135
71,336,439,1335,25827,10766
72,336,494,1129,19083,7554
73,336,450,688,20070,5557
74,336,473,1273,22688,7169
75,336,1362,3556,90949,33716
76,336,727,1350,52553,25978
77,336,590,1555,32306,13367
78,336,569,1523,38197,11890
79,336,326,717,16568,6649
80,336,687,1184,20354,7529
81,336,276,596,16906,5215
82,336,280,384,11426,4227
83,336,541,1353,41760,10940
84,336,217,707,20981,6366
85,336,569,1161,27461,11876
86,336,383,747,21481,8961
87,336,329,329,15336,6584
88,336,473,670,15553,6782
89,336,133,603,13811,5861
90,336,92,265,8529,2994
91,336,535,1881,34463,10772
92,336,749,1644,41853,13835
93,336,528,1116,34209,9231
94,336,681,1393,40825,14857
95,336,487,977,32017,10945
970,336,0,0,1,0
971,336,13,1,2827,412
972,336,0,0,3910,1121
973,336,122,50,2123,425
974,336,648,514,12861,1389
976,336,251,7,3761,18
977,336,1,0,138,2
978,336,0,0,44,0
0,337,0,0,2,2
1,337,491,187,17979,6498
2,337,497,603,17803,9983
3,337,451,1357,22984,7580
4,337,67,452,9752,3287
5,337,136,238,5991,2279
6,337,805,3184,47635,20865
7,337,464,295,13637,3727
8,337,111,347,11958,4906
9,337,81,421,7137,4046
10,337,129,552,13882,5878
11,337,449,605,13861,5934
12,337,353,1688,17431,6073
13,337,1305,2772,78235,30551
14,337,392,957,33589,14934
15,337,122,700,9911,3683
16,337,352,1305,20101,7766
17,337,794,1454,36292,13392
18,337,403,362,17176,5639
19,337,308,474,13064,5080
21,337,385,1969,26324,12663
22,337,1193,2887,29481,8103
23,337,65,246,7675,4615
24,337,577,1173,17123,5803
25,337,109,1315,25649,9552
26,337,187,677,21572,6090
27,337,247,609,18517,8729
28,337,579,1269,16237,6140
29,337,796,794,37435,17511
2A,337,279,170,8826,2990
2B,337,312,280,9825,2564
30,337,677,599,28207,12186
31,337,469,1765,49153,17883
32,337,189,455,11501,3552
33,337,653,2029,58368,21321
34,337,708,1378,46216,17712
35,337,864,1046,39293,19217
36,337,116,745,14276,5874
37,337,634,1397,22397,9420
38,337,1349,1142,39918,15511
39,337,51,723,18665,7524
40,337,320,929,20642,6987
41,337,318,374,14343,5792
42,337,507,1501,29054,10663
43,337,87,455,13781,3874
44,337,1101,2193,47971,20612
45,337,637,1000,25030,9256
46,337,191,302,8880,3754
47,337,323,584,13063,5094
48,337,35,270,4524,2039
49,337,1128,1797,30095,11572
50,337,627,742,23242,12010
51,337,361,899,19900,9025
52,337,36,310,6808,3955
53,337,379,601,13338,5635
54,337,500,895,27385,18499
55,337,26,456,7097,2959
56,337,1183,924,32978,8390
57,337,1005,978,40763,14936
58,337,217,812,13536,4737
59,337,1605,3944,70854,32880
60,337,623,851,20055,9107
61,337,44,638,18627,9726
62,337,1040,2114,33606,15634
63,337,318,767,23987,7686
64,337,287,1212,32928,12907
65,337,215,660,13451,5098
66,337,374,663,25429,10125
67,337,775,1240,42642,10801
68,337,1275,2173,31583,8034
69,337,981,2518,60189,23805
70,337,166,322,8590,3457
71,337,425,1105,26252,11871
72,337,441,807,19524,8361
73,337,444,1039,20514,6596
74,337,485,1117,23173,8286
75,337,1246,3632,92195,37348
76,337,615,1459,53168,27437
77,337,513,1242,32819,14609
78,337,578,2119,38775,14009
79,337,243,822,16811,7471
80,337,483,1090,20837,8619
81,337,240,478,17146,5693
82,337,356,505,11782,4732
83,337,800,2018,42560,12958
84,337,441,944,21422,7310
85,337,767,1781,28228,13657
86,337,443,751,21924,9712
87,337,329,392,15665,6976
88,337,453,362,16006,7144
89,337,262,363,14073,6224
90,337,178,162,8707,3156
91,337,802,2848,35265,13620
92,337,599,1889,42452,15724
93,337,539,1954,34748,11185
94,337,766,1772,41591,16629
95,337,643,1254,32660,12199
970,337,0,0,1,0
971,337,0,0,2827,412
972,337,0,2,3910,1123
973,337,138,123,2261,548
974,337,526,368,13387,1757
976,337,166,0,3927,18
977,337,0,1,138,3
978,337,0,0,44,0
0,338,0,0,2,2
1,338,577,633,18556,7131
2,338,506,425,18309,10408
3,338,364,1260,23348,8840
4,338,45,619,9797,3906
5,338,143,255,6134,2534
6,338,1554,3580,49189,24445
7,338,546,911,14183,4638
8,338,174,527,12132,5433
9,338,89,510,7226,4556
10,338,211,523,14093,6401
11,338,422,602,14283,6536
12,338,656,1554,18087,7627
13,338,1852,2595,80087,33146
14,338,693,862,34282,15796
15,338,86,755,9997,4438
16,338,511,1268,20612,9034
17,338,919,2296,37211,15688
18,338,343,441,17519,6080
19,338,173,505,13237,5585
21,338,579,1284,26903,13947
22,338,2099,3582,31580,11685
23,338,139,262,7814,4877
24,338,432,830,17555,6633
25,338,143,1368,25792,10920
26,338,336,943,21908,7033
27,338,359,665,18876,9394
28,338,647,1578,16884,7718
29,338,1487,748,38922,18259
2A,338,335,198,9161,3188
2B,338,215,345,10040,2909
30,338,765,582,28972,12768
31,338,469,1741,49622,19624
32,338,330,528,11831,4080
33,338,843,2236,59211,23557
34,338,830,1342,47046,19054
35,338,997,932,40290,20149
36,338,162,473,14438,6347
37,338,879,1455,23276,10875
38,338,1760,1119,41678,16630
39,338,104,879,18769,8403
40,338,367,820,21009,7807
41,338,612,409,14955,6201
42,338,738,1427,29792,12090
43,338,147,417,13928,4291
44,338,1935,3943,49906,24555
45,338,832,830,25862,10086
46,338,336,216,9216,3970
47,338,201,498,13264,5592
48,338,252,170,4776,2209
49,338,1773,2717,31868,14289
50,338,562,707,23804,12717
51,338,398,662,20298,9687
52,338,82,274,6890,4229
53,338,544,561,13882,6196
54,338,558,739,27943,19238
55,338,19,370,7116,3329
56,338,1274,862,34252,9252
57,338,965,1121,41728,16057
58,338,184,770,13720,5507
59,338,3012,5850,73866,38730
60,338,662,805,20717,9912
61,338,158,519,18785,10245
62,338,2099,4153,35705,19787
63,338,583,1077,24570,8763
64,338,497,1830,33425,14737
65,338,284,527,13735,5625
66,338,365,740,25794,10865
67,338,1387,2832,44029,13633
68,338,1584,1920,33167,9954
69,338,923,2300,61112,26105
70,338,199,277,8789,3734
71,338,536,961,26788,12832
72,338,591,543,20115,8904
73,338,461,711,20975,7307
74,338,455,1065,23628,9351
75,338,1621,4912,93816,42260
76,338,742,1328,53910,28765
77,338,827,1608,33646,16217
78,338,977,2465,39752,16474
79,338,347,970,17158,8441
80,338,567,1033,21404,9652
81,338,477,624,17623,6317
82,338,504,512,12286,5244
83,338,1572,4552,44132,17510
84,338,519,1455,21941,8765
85,338,1266,1895,29494,15552
86,338,383,880,22307,10592
87,338,470,658,16135,7634
88,338,516,351,16522,7495
89,338,221,498,14294,6722
90,338,129,240,8836,3396
91,338,905,2142,36170,15762
92,338,1504,3973,43956,19697
93,338,1110,2077,35858,13262
94,338,763,2098,42354,18727
95,338,711,1789,33371,13988
970,338,0,0,1,0
971,338,154,38,2981,450
972,338,68,129,3978,1252
973,338,101,140,2362,688
974,338,492,473,13879,2230
976,338,213,3,4140,21
977,338,18,2,156,5
978,338,0,0,44,0
0,339,0,0,2,2
1,339,565,238,19121,7369
2,339,442,570,18751,10978
3,339,493,817,23841,9657
4,339,51,417,9848,4323
5,339,158,271,6292,2805
6,339,1641,2708,50830,27153
7,339,447,462,14630,5100
8,339,304,427,12436,5860
9,339,65,280,7291,4836
10,339,186,430,14279,6831
11,339,300,420,14583,6956
12,339,564,1091,18651,8718
13,339,1493,2187,81580,35333
14,339,730,725,35012,16521
15,339,90,378,10087,4816
16,339,388,756,21000,9790
17,339,1059,1578,38270,17266
18,339,469,298,17988,6378
19,339,469,253,13706,5838
21,339,207,1066,27110,15013
22,339,1565,1745,33145,13430
23,339,109,266,7923,5143
24,339,456,736,18011,7369
25,339,99,1274,25891,12194
26,339,336,802,22244,7835
27,339,219,683,19095,10077
28,339,537,704,17421,8422
29,339,1356,918,40278,19177
2A,339,145,279,9306,3467
2B,339,160,315,10200,3224
30,339,571,640,29543,13408
31,339,382,1579,50004,21203
32,339,183,303,12014,4383
33,339,910,1952,60121,25509
34,339,804,1118,47850,20172
35,339,1001,934,41291,21083
36,339,176,634,14614,6981
37,339,712,709,23988,11584
38,339,1243,1029,42921,17659
39,339,85,491,18854,8894
40,339,131,647,21140,8454
41,339,422,315,15377,6516
42,339,750,914,30542,13004
43,339,259,517,14187,4808
44,339,1556,2478,51462,27033
45,339,822,724,26684,10810
46,339,277,224,9493,4194
47,339,192,338,13456,5930
48,339,58,123,4834,2332
49,339,1366,1240,33234,15529
50,339,628,569,24432,13286
51,339,511,371,20809,10058
52,339,51,180,6941,4409
53,339,894,400,14776,6596
54,339,508,646,28451,19884
55,339,120,302,7236,3631
56,339,1301,927,35553,10179
57,339,947,929,42675,16986
58,339,239,688,13959,6195
59,339,3098,3590,76964,42320
60,339,635,782,21352,10694
61,339,99,355,18884,10600
62,339,2257,2544,37962,22331
63,339,445,1031,25015,9794
64,339,410,1122,33835,15859
65,339,164,491,13899,6116
66,339,394,693,26188,11558
67,339,1255,2219,45284,15852
68,339,965,1268,34132,11222
69,339,853,1998,61965,28103
70,339,198,163,8987,3897
71,339,572,769,27360,13601
72,339,517,514,20632,9418
73,339,443,538,21418,7845
74,339,611,622,24239,9973
75,339,2092,4002,95908,46262
76,339,835,1227,54745,29992
77,339,748,946,34394,17163
78,339,806,1559,40558,18033
79,339,267,565,17425,9006
80,339,501,796,21905,10448
81,339,532,432,18155,6749
82,339,488,481,12774,5725
83,339,1454,2348,45586,19858
84,339,730,1085,22671,9850
85,339,947,1136,30441,16688
86,339,596,584,22903,11176
87,339,397,438,16532,8072
88,339,533,343,17055,7838
89,339,240,762,14534,7484
90,339,65,272,8901,3668
91,339,846,1398,37016,17160
92,339,1692,2591,45648,22288
93,339,978,1530,36836,14792
94,339,940,1508,43294,20235
95,339,777,1198,34148,15186
970,339,0,0,1,0
971,339,222,58,3203,508
972,339,69,127,4047,1379
973,339,120,72,2482,760
974,339,496,283,14375,2513
976,339,235,7,4375,28
977,339,22,0,178,5
978,339,4,0,48,0
0,340,0,0,2,2
1,340,199,83,19320,7452
2,340,371,167,19122,11145
3,340,128,183,23969,9840
4,340,5,67,9853,4390
5,340,30,87,6322,2892
6,340,257,1193,51087,28346
7,340,106,69,14736,5169
8,340,7,204,12443,6064
9,340,58,159,7349,4995
10,340,24,183,14303,7014
11,340,146,62,14729,7018
12,340,102,344,18753,9062
13,340,452,815,82032,36148
14,340,87,270,35099,16791
15,340,20,235,10107,5051
16,340,1,1,21001,9791
17,340,98,274,38368,17540
18,340,719,179,18707,6557
19,340,133,205,13839,6043
21,340,118,378,27228,15391
22,340,477,179,33622,13609
23,340,2,94,7925,5237
24,340,163,147,18174,7516
25,340,26,474,25917,12668
26,340,94,489,22338,8324
27,340,128,230,19223,10307
28,340,114,162,17535,8584
29,340,204,325,40482,19502
2A,340,243,135,9549,3602
2B,340,32,57,10232,3281
30,340,223,230,29766,13638
31,340,65,534,50069,21737
32,340,1,120,12015,4503
33,340,72,646,60193,26155
34,340,297,479,48147,20651
35,340,141,46,41432,21129
36,340,84,230,14698,7211
37,340,243,217,24231,11801
38,340,466,258,43387,17917
39,340,18,359,18872,9253
40,340,39,152,21179,8606
41,340,68,58,15445,6574
42,340,242,395,30784,13399
43,340,22,0,14209,4808
44,340,406,588,51868,27621
45,340,58,93,26742,10903
46,340,0,0,9493,4194
47,340,118,255,13574,6185
48,340,0,0,4834,2332
49,340,228,228,33462,15757
50,340,419,216,24851,13502
51,340,204,282,21013,10340
52,340,14,111,6955,4520
53,340,139,107,14915,6703
54,340,31,395,28482,20279
55,340,10,49,7246,3680
56,340,363,262,35916,10441
57,340,1175,573,43850,17559
58,340,62,195,14021,6390
59,340,1393,1225,78357,43545
60,340,102,189,21454,10883
61,340,7,240,18891,10840
62,340,606,456,38568,22787
63,340,36,161,25051,9955
64,340,120,442,33955,16301
65,340,53,108,13952,6224
66,340,182,417,26370,11975
67,340,617,933,45901,16785
68,340,93,124,34225,11346
69,340,305,1026,62270,29129
70,340,192,70,9179,3967
71,340,223,376,27583,13977
72,340,77,35,20709,9453
73,340,70,319,21488,8164
74,340,114,223,24353,10196
75,340,445,1234,96353,47496
76,340,269,291,55014,30283
77,340,52,163,34446,17326
78,340,140,105,40698,18138
79,340,4,21,17429,9027
80,340,22,492,21927,10940
81,340,321,271,18476,7020
82,340,78,149,12852,5874
83,340,55,169,45641,20027
84,340,63,171,22734,10021
85,340,173,263,30614,16951
86,340,115,166,23018,11342
87,340,122,203,16654,8275
88,340,156,115,17211,7953
89,340,23,130,14557,7614
90,340,39,74,8940,3742
91,340,165,348,37181,17508
92,340,136,266,45784,22554
93,340,298,636,37134,15428
94,340,132,618,43426,20853
95,340,300,449,34448,15635
970,340,0,0,1,0
971,340,0,0,3203,508
972,340,48,68,4095,1447
973,340,0,0,2482,760
974,340,576,105,14951,2618
976,340,137,4,4512,32
977,340,0,0,178,5
978,340,0,0,48,0
0,341,0,0,2,2
1,341,0,0,19320,7452
2,341,38,17,19160,11162
3,341,1,0,23970,9840
4,341,0,0,9853,4390
5,341,0,0,6322,2892
6,341,17,2,51104,28348
7,341,15,0,14751,5169
8,341,0,0,12443,6064
9,341,0,51,7349,5046
10,341,0,0,14303,7014
11,341,51,46,14780,7064
12,341,0,0,18753,9062
13,341,28,273,82060,36421
14,341,4,54,35103,16845
15,341,0,0,10107,5051
16,341,0,0,21001,9791
17,341,8,0,38376,17540
18,341,316,0,19023,6557
19,341,20,39,13859,6082
21,341,0,5,27228,15396
22,341,3,1,33625,13610
23,341,0,0,7925,5237
24,341,107,0,18281,7516
25,341,0,143,25917,12811
26,341,3,24,22341,8348
27,341,12,140,19235,10447
28,341,7,8,17542,8592
29,341,159,100,40641,19602
2A,341,57,65,9606,3667
2B,341,27,29,10259,3310
30,341,5,3,29771,13641
31,341,78,158,50147,21895
32,341,0,0,12015,4503
33,341,27,421,60220,26576
34,341,59,1,48206,20652
35,341,0,0,41432,21129
36,341,85,96,14783,7307
37,341,5,1,24236,11802
38,341,0,0,43387,17917
39,341,0,0,18872,9253
40,341,0,5,21179,8611
41,341,0,0,15445,6574
42,341,63,327,30847,13726
43,341,0,0,14209,4808
44,341,6,65,51874,27686
45,341,17,39,26759,10942
46,341,0,0,9493,4194
47,341,0,0,13574,6185
48,341,0,0,4834,2332
49,341,0,0,33462,15757
50,341,85,0,24936,13502
51,341,10,101,21023,10441
52,341,0,0,6955,4520
53,341,0,3,14915,6706
54,341,2,54,28484,20333
55,341,0,0,7246,3680
56,341,0,0,35916,10441
57,341,320,0,44170,17559
58,341,0,1,14021,6391
59,341,240,143,78597,43688
60,341,22,96,21476,10979
61,341,0,105,18891,10945
62,341,84,45,38652,22832
63,341,1,1,25052,9956
64,341,19,84,33974,16385
65,341,2,0,13954,6224
66,341,40,175,26410,12150
67,341,208,1189,46109,17974
68,341,1,38,34226,11384
69,341,48,99,62318,29228
70,341,0,0,9179,3967
71,341,0,0,27583,13977
72,341,0,0,20709,9453
73,341,0,0,21488,8164
74,341,46,42,24399,10238
75,341,163,263,96516,47759
76,341,0,0,55014,30283
77,341,7,71,34453,17397
78,341,0,3,40698,18141
79,341,0,0,17429,9027
80,341,47,47,21974,10987
81,341,22,80,18498,7100
82,341,0,13,12852,5887
83,341,20,35,45661,20062
84,341,3,11,22737,10032
85,341,0,0,30614,16951
86,341,0,0,23018,11342
87,341,2,9,16656,8284
88,341,1,2,17212,7955
89,341,0,0,14557,7614
90,341,0,0,8940,3742
91,341,11,39,37192,17547
92,341,20,19,45804,22573
93,341,7,9,37141,15437
94,341,17,202,43443,21055
95,341,165,246,34613,15881
970,341,0,0,1,0
971,341,0,0,3203,508
972,341,0,0,4095,1447
973,341,0,0,2482,760
974,341,0,0,14951,2618
976,341,0,0,4512,32
977,341,0,0,178,5
978,341,0,0,48,0
0,342,0,0,2,2
1,342,426,522,19746,7974
2,342,374,309,19534,11471
3,342,158,171,24128,10011
4,342,7,271,9860,4661
5,342,66,212,6388,3104
6,342,874,1595,51978,29943
7,342,422,155,15173,5324
8,342,131,174,12574,6238
9,342,127,235,7476,5281
10,342,75,447,14378,7461
11,342,118,354,14898,7418
12,342,149,397,18902,9459
13,342,1012,2038,83072,38459
14,342,429,961,35532,17806
15,342,23,504,10130,5555
16,342,135,545,21136,10336
17,342,638,1391,39014,18931
18,342,217,325,19240,6882
19,342,219,197,14078,6279
21,342,75,719,27303,16115
22,342,401,695,34026,14305
23,342,103,213,8028,5450
24,342,423,388,18704,7904
25,342,81,1047,25998,13858
26,342,141,718,22482,9066
27,342,479,547,19714,10994
28,342,221,413,17763,9005
29,342,771,500,41412,20102
2A,342,77,217,9683,3884
2B,342,134,179,10393,3489
30,342,482,822,30253,14463
31,342,423,1619,50570,23514
32,342,157,361,12172,4864
33,342,698,1688,60918,28264
34,342,625,1221,48831,21873
35,342,772,791,42204,21920
36,342,162,494,14945,7801
37,342,335,472,24571,12274
38,342,1063,795,44450,18712
39,342,98,726,18970,9979
40,342,52,415,21231,9026
41,342,303,437,15748,7011
42,342,558,971,31405,14697
43,342,16,503,14225,5311
44,342,689,699,52563,28385
45,342,394,600,27153,11542
46,342,131,190,9624,4384
47,342,36,450,13610,6635
48,342,24,125,4858,2457
49,342,640,533,34102,16290
50,342,291,675,25227,14177
51,342,194,718,21217,11159
52,342,42,404,6997,4924
53,342,159,586,15074,7292
54,342,477,501,28961,20834
55,342,46,439,7292,4119
56,342,372,624,36288,11065
57,342,1227,833,45397,18392
58,342,75,415,14096,6806
59,342,1361,2504,79958,46192
60,342,461,818,21937,11797
61,342,91,537,18982,11482
62,342,844,852,39496,23684
63,342,291,900,25343,10856
64,342,473,910,34447,17295
65,342,165,437,14119,6661
66,342,409,639,26819,12789
67,342,1359,2572,47468,20546
68,342,446,778,34672,12162
69,342,565,2397,62883,31625
70,342,107,229,9286,4196
71,342,232,837,27815,14814
72,342,325,540,21034,9993
73,342,238,689,21726,8853
74,342,311,730,24710,10968
75,342,1145,1891,97661,49650
76,342,370,1244,55384,31527
77,342,301,751,34754,18148
78,342,494,942,41192,19083
79,342,137,478,17566,9505
80,342,149,533,22123,11520
