id_dep;id_date;id_classe_age_vac;n_dose1;n_dose2;n_cum_dose1;n_cum_dose2
92;329;39;81;88;1238;260
92;329;49;68;173;1883;486
92;329;59;67;416;4742;1701
92;329;64;41;241;2523;903
92;329;69;27;146;1838;549
92;329;74;45;91;1950;380
92;329;79;223;49;6360;221
92;329;80;440;247;15587;807
93;329;24;1;3;72;16
93;329;29;8;11;281;65
93;329;39;21;36;951;274
93;329;49;28;58;1369;417
93;329;59;43;176;3602;1387
93;329;64;23;81;1977;692
93;329;69;28;54;1607;391
93;329;74;47;52;1868;282
93;329;79;210;53;6081;202
93;329;80;432;229;11953;611
94;329;24;4;11;157;34
94;329;29;27;41;623;107
94;329;39;34;118;1652;321
94;329;49;65;145;2044;475
94;329;59;62;448;5317;1788
94;329;64;35;247;2766;932
94;329;69;30;113;1780;465
94;329;74;46;85;1938;335
94;329;79;243;80;5843;289
94;329;80;475;310;12997;887
95;329;24;17;6;88;25
95;329;29;27;20;273;73
95;329;39;118;46;885;226
95;329;49;154;87;1468;452
95;329;59;120;228;3396;1509
95;329;64;42;107;1758;752
95;329;69;28;79;1160;418
95;329;74;38;58;1287;260
95;329;79;134;62;5655;215
95;329;80;436;420;11151;842
970;329;24;0;0;0;0
970;329;29;0;0;0;0
970;329;39;0;0;0;0
970;329;49;0;0;0;0
970;329;59;0;0;0;0
970;329;64;0;0;0;0
970;329;69;0;0;0;0
970;329;74;0;0;0;0
970;329;79;0;0;0;0
970;329;80;0;0;0;0
971;329;24;0;0;3;0
971;329;29;1;0;16;0
971;329;39;2;1;74;4
971;329;49;7;0;111;3
971;329;59;22;18;353;53
971;329;64;29;7;242;37
971;329;69;32;3;263;18
971;329;74;41;2;280;9
971;329;79;31;5;361;13
971;329;80;42;1;461;13
972;329;24;1;0;11;2
972;329;29;4;1;45;4
972;329;39;3;0;102;24
972;329;49;11;4;144;50
972;329;59;22;10;453;145
972;329;64;17;12;341;107
972;329;69;11;4;353;82
972;329;74;27;8;487;80
972;329;79;40;21;755;80
972;329;80;37;10;724;123
973;329;24;0;0;8;0
973;329;29;0;0;36;1
973;329;39;8;1;105;2
973;329;49;19;0;153;10
973;329;59;13;7;395;28
973;329;64;9;5;213;19
973;329;69;15;7;166;16
973;329;74;11;4;148;9
973;329;79;8;3;230;9
973;329;80;8;11;235;26
974;329;24;1;0;19;0
974;329;29;11;0;116;2
974;329;39;41;3;352;7
974;329;49;40;1;454;24
974;329;59;86;3;1508;34
974;329;64;61;8;839;29
974;329;69;76;18;756;60
974;329;74;66;21;745;53
974;329;79;168;10;1841;47
974;329;80;219;48;2349;168
976;329;24;0;0;6;0
976;329;29;1;0;53;0
976;329;39;1;0;134;0
976;329;49;4;0;243;0
976;329;59;25;0;742;5
976;329;64;11;0;386;0
976;329;69;41;2;418;4
976;329;74;37;0;223;0
976;329;79;20;0;149;0
976;329;80;20;0;184;0
977;329;24;0;0;1;0
977;329;29;0;0;0;0
977;329;39;2;0;3;0
977;329;49;3;0;5;0
977;329;59;3;0;10;1
977;329;64;2;0;5;0
977;329;69;3;0;10;0
977;329;74;5;0;15;0
977;329;79;6;0;12;0
977;329;80;1;0;6;1
978;329;24;0;0;0;0
978;329;29;0;0;0;0
978;329;39;0;0;1;0
978;329;49;0;0;2;0
978;329;59;0;0;5;0
978;329;64;0;0;6;0
978;329;69;1;0;5;0
978;329;74;1;0;6;0
978;329;79;1;0;6;0
978;329;80;0;0;4;0
0;329;0;0;1;2;2
1;329;0;779;879;13971;3013
2;329;0;322;672;13962;3795
3;329;0;609;410;18980;2712
4;329;0;191;157;8643;1283
5;329;0;97;140;5323;938
6;329;0;297;931;44096;8650
7;329;0;479;550;11313;2062
8;329;0;213;736;9931;2635
9;329;0;54;285;6578;2165
10;329;0;475;757;11491;2616
11;329;0;280;290;11433;2879
12;329;0;207;391;14998;2241
13;329;0;3267;5394;64382;11750
14;329;0;718;806;28191;7606
15;329;0;205;226;8999;1384
16;329;0;650;385;16894;2682
17;329;0;1093;1500;31332;4843
18;329;0;577;944;13460;2691
19;329;0;329;340;10026;2067
21;329;0;512;628;23737;5771
22;329;0;613;346;24173;3208
23;329;0;83;399;6834;2252
24;329;0;448;200;14341;2770
25;329;0;615;499;23236;3517
26;329;0;617;461;18264;2847
27;329;0;336;433;16586;5217
28;329;0;279;350;13388;2161
29;329;0;859;959;29752;5588
2A;329;0;125;325;6830;1389
2B;329;0;587;297;7770;1436
30;329;0;975;1246;23680;6693
31;329;0;1643;1787;42102;7750
32;329;0;308;233;9703;1677
33;329;0;1307;1985;52368;10275
34;329;0;1014;1210;39017;6556
35;329;0;1693;4229;31830;8518
36;329;0;324;642;12702;2381
37;329;0;624;751;18593;3802
38;329;0;1516;1416;30874;8351
39;329;0;382;449;17109;3702
40;329;0;806;662;17495;2948
41;329;0;592;647;11139;2079
42;329;0;699;914;24770;4355
43;329;0;369;416;11803;1656
44;329;0;942;1576;39486;7784
45;329;0;1002;386;19302;2742
46;329;0;264;273;7057;1317
47;329;0;231;267;11175;2453
48;329;0;66;226;4038;610
49;329;0;694;698;24327;4150
50;329;0;247;669;19426;3936
51;329;0;221;424;18020;4491
52;329;0;47;215;6234;2607
53;329;0;370;241;11092;2055
54;329;0;256;1025;24897;12061
55;329;0;83;75;6581;1499
56;329;0;790;585;26792;3160
57;329;0;1726;1782;31201;8484
58;329;0;503;296;12040;1340
59;329;0;999;1879;62657;15219
60;329;0;309;481;15819;2920
61;329;0;394;874;16970;5059
62;329;0;225;1175;28848;6767
63;329;0;668;430;20929;3330
64;329;0;941;741;28736;5107
65;329;0;268;327;11571;2277
66;329;0;529;377;21045;3836
67;329;0;952;705;35944;4565
68;329;0;1354;1;24130;2064
69;329;0;2026;2429;51433;7580
70;329;0;204;256;7399;1127
71;329;0;371;1164;23528;4506
72;329;0;488;565;16046;2874
73;329;0;785;680;16383;2610
74;329;0;533;506;18717;2105
75;329;0;1633;3089;79747;16602
76;329;0;1749;2947;46233;18473
77;329;0;585;1555;27816;5801
78;329;0;1112;1021;32149;3923
79;329;0;456;951;14162;2186
80;329;0;684;325;16418;3020
81;329;0;415;252;14551;2537
82;329;0;238;418;10195;1558
83;329;0;1318;968;36126;5675
84;329;0;671;593;18899;2879
85;329;0;659;1056;23228;3431
86;329;0;722;1380;17994;5304
87;329;0;215;557;13922;4091
88;329;0;294;282;11999;2213
89;329;0;283;491;12250;2927
90;329;0;140;107;7696;2074
91;329;0;952;923;30042;4177
92;329;0;1044;1479;36653;5388
93;329;0;841;753;29764;4338
94;329;0;1022;1598;35121;5633
95;329;0;1114;1113;27128;4772
970;329;0;0;0;0;0
971;329;0;207;37;2166;150
972;329;0;173;70;3417;697
973;329;0;91;38;1689;120
974;329;0;769;112;8983;424
976;329;0;160;2;2538;9
977;329;0;25;0;67;2
978;329;0;3;0;35;0
0;330;24;0;0;0;0
0;330;29;0;0;0;0
0;330;39;0;0;0;0
0;330;49;0;0;0;0
0;330;59;0;0;0;1
0;330;64;0;0;0;0
0;330;69;0;0;0;1
0;330;74;0;0;0;0
0;330;79;0;0;1;0
0;330;80;0;0;1;0
1;330;24;8;3;33;5
1;330;29;20;6;99;28
1;330;39;37;25;312;114
1;330;49;53;49;589;223
1;330;59;56;200;1815;978
1;330;64;26;61;754;331
1;330;69;35;30;535;184
1;330;74;68;26;703;190
1;330;79;129;122;3129;500
1;330;80;484;399;6917;1381
2;330;24;3;7;55;25
2;330;29;4;7;126;52
2;330;39;14;25;491;215
2;330;49;20;70;866;422
2;330;59;31;153;2203;1237
2;330;64;18;82;941;495
2;330;69;22;48;699;285
2;330;74;34;72;884;309
2;330;79;111;143;2447;523
2;330;80;227;480;5733;1319
3;330;24;0;2;74;18
3;330;29;6;5;172;34
3;330;39;10;18;598;161
3;330;49;15;22;1112;299
3;330;59;15;97;2243;860
3;330;64;13;45;974;387
3;330;69;9;22;688;203
3;330;74;22;11;958;142
3;330;79;133;17;3841;137
3;330;80;260;164;8801;873
4;330;24;1;0;9;1
4;330;29;1;1;18;7
4;330;39;2;4;105;28
4;330;49;1;9;235;78
4;330;59;10;29;840;344
4;330;64;1;14;447;154
4;330;69;5;13;377;102
4;330;74;14;10;528;77
4;330;79;81;12;2205;117
4;330;80;137;74;4130;541
5;330;24;0;0;15;2
5;330;29;0;1;32;7
5;330;39;0;2;74;17
5;330;49;0;5;177;48
5;330;59;5;46;790;324
5;330;64;3;12;335;121
5;330;69;1;9;210;57
5;330;74;3;5;193;30
5;330;79;32;32;1202;102
5;330;80;37;40;2376;382
6;330;24;4;1;103;21
6;330;29;3;10;334;106
6;330;39;19;52;1194;421
6;330;49;28;74;1950;761
6;330;59;61;177;4991;2398
6;330;64;24;85;2659;1218
6;330;69;25;56;1983;757
6;330;74;17;51;2400;657
6;330;79;36;85;10059;665
6;330;80;58;197;18672;2433
7;330;24;3;2;39;5
7;330;29;2;8;90;18
7;330;39;5;36;369;87
7;330;49;16;68;744;200
7;330;59;29;135;1699;639
7;330;64;10;57;707;238
7;330;69;11;28;449;124
7;330;74;22;16;560;103
7;330;79;145;27;1895;175
7;330;80;288;96;5290;946
8;330;24;5;7;56;26
8;330;29;14;10;120;50
8;330;39;40;38;355;165
8;330;49;67;31;523;248
8;330;59;57;105;1387;827
8;330;64;22;53;583;320
8;330;69;8;30;440;180
8;330;74;7;33;501;156
8;330;79;20;55;1928;178
8;330;80;93;252;4370;1099
9;330;24;0;0;25;15
9;330;29;0;2;39;27
9;330;39;0;2;196;117
9;330;49;0;4;372;222
9;330;59;0;18;758;454
9;330;64;0;6;312;165
9;330;69;0;5;260;95
9;330;74;0;12;347;115
9;330;79;3;61;1353;306
9;330;80;12;85;2931;844
10;330;24;7;8;50;17
10;330;29;8;9;90;34
10;330;39;29;33;341;140
10;330;49;46;43;555;199
10;330;59;60;99;1501;812
10;330;64;28;46;630;355
10;330;69;23;29;409;186
10;330;74;31;21;492;163
10;330;79;130;29;2540;225
10;330;80;289;237;5532;1039
11;330;24;2;2;47;14
11;330;29;6;6;107;43
11;330;39;12;27;369;143
11;330;49;23;46;755;330
11;330;59;22;84;1623;813
11;330;64;10;30;743;352
11;330;69;16;22;526;189
11;330;74;12;16;642;172
11;330;79;70;69;2032;247
11;330;80;144;220;4905;1098
12;330;24;1;0;33;2
12;330;29;6;4;76;18
12;330;39;15;13;279;62
12;330;49;15;22;503;124
12;330;59;26;101;1740;684
12;330;64;14;30;716;281
12;330;69;10;17;498;127
12;330;74;31;16;587;117
12;330;79;110;81;3106;284
12;330;80;235;240;7922;1066
13;330;24;14;19;405;64
13;330;29;32;71;953;239
13;330;39;73;192;2624;751
13;330;49;135;350;3920;1263
13;330;59;222;646;8865;3714
13;330;64;150;340;4632;1933
13;330;69;157;276;3563;1108
13;330;74;244;247;4076;854
13;330;79;613;399;12754;1153
13;330;80;1495;1695;25712;4905
14;330;24;13;0;116;38
14;330;29;31;19;299;104
14;330;39;38;72;884;381
14;330;49;74;109;1373;653
14;330;59;46;325;3693;2041
14;330;64;27;132;1552;830
14;330;69;22;56;1151;468
14;330;74;41;64;1397;420
14;330;79;179;133;5674;727
14;330;80;346;617;12866;3470
15;330;24;4;0;18;1
15;330;29;10;1;40;3
15;330;39;34;4;160;23
15;330;49;41;8;352;49
15;330;59;42;22;1083;358
15;330;64;10;17;452;141
15;330;69;15;22;341;90
15;330;74;21;19;511;101
15;330;79;64;30;1921;202
15;330;80;99;122;4460;661
16;330;24;4;10;51;16
16;330;29;12;11;120;34
16;330;39;13;24;369;111
16;330;49;34;33;694;214
16;330;59;33;116;1837;769
16;330;64;26;40;852;336
16;330;69;21;40;678;211
16;330;74;45;32;861;174
16;330;79;185;51;3413;213
16;330;80;351;357;8740;1318
17;330;24;10;6;86;16
17;330;29;28;9;217;38
17;330;39;49;34;718;198
17;330;49;93;87;1385;409
17;330;59;59;210;3678;1745
17;330;64;35;77;1498;680
17;330;69;19;41;1025;365
17;330;74;35;39;1280;305
17;330;79;176;114;6964;424
17;330;80;356;658;15335;1938
18;330;24;2;0;28;8
18;330;29;2;3;43;12
18;330;39;27;22;264;87
18;330;49;52;41;584;186
18;330;59;102;111;1642;700
18;330;64;37;38;725;316
18;330;69;25;31;488;195
18;330;74;43;41;731;244
18;330;79;137;60;2701;228
18;330;80;309;520;6987;1582
19;330;24;1;0;22;5
19;330;29;9;3;80;26
19;330;39;11;10;247;73
19;330;49;33;36;508;166
19;330;59;47;76;1530;556
19;330;64;33;35;665;221
19;330;69;20;30;476;122
19;330;74;34;22;523;109
19;330;79;100;31;1781;165
19;330;80;226;230;4707;1097
21;330;24;11;9;167;61
21;330;29;16;15;307;126
21;330;39;19;49;873;404
21;330;49;7;49;1374;696
21;330;59;13;110;3107;1800
21;330;64;13;49;1332;736
21;330;69;5;38;924;372
21;330;74;31;42;1196;293
21;330;79;139;78;4649;429
21;330;80;204;166;10261;1459
22;330;24;2;0;45;3
22;330;29;2;0;102;2
22;330;39;11;3;436;26
22;330;49;30;7;931;137
22;330;59;38;82;3425;1099
22;330;64;10;31;1268;401
22;330;69;7;14;736;185
22;330;74;15;14;976;172
22;330;79;115;22;4361;205
22;330;80;191;49;12308;1200
23;330;24;0;0;35;15
23;330;29;1;3;55;25
23;330;39;2;11;193;86
23;330;49;2;17;315;139
23;330;59;8;32;741;387
23;330;64;7;10;330;145
23;330;69;7;12;279;118
23;330;74;6;17;365;139
23;330;79;26;89;1344;416
23;330;80;30;134;3266;1107
24;330;24;5;1;66;15
24;330;29;4;1;119;25
24;330;39;3;4;454;124
24;330;49;8;3;869;218
24;330;59;23;29;2324;687
24;330;64;14;14;1045;280
24;330;69;21;12;723;152
24;330;74;22;11;796;164
24;330;79;93;25;2132;165
24;330;80;176;60;6180;1100
25;330;24;3;0;48;24
25;330;29;10;2;104;32
25;330;39;20;16;414;176
25;330;49;113;15;826;294
25;330;59;70;42;2464;1017
25;330;64;25;18;1052;405
25;330;69;20;23;807;233
25;330;74;34;23;1115;205
25;330;79;175;102;5834;416
25;330;80;345;325;11385;1281
26;330;24;5;0;38;3
26;330;29;16;1;88;5
26;330;39;32;3;340;62
26;330;49;52;2;656;131
26;330;59;48;38;2218;832
26;330;64;22;19;916;347
26;330;69;8;9;568;137
26;330;74;30;8;829;122
26;330;79;164;82;4648;469
26;330;80;283;124;8619;1025
27;330;24;2;2;59;24
27;330;29;9;2;124;59
27;330;39;25;14;460;213
27;330;49;26;31;833;424
27;330;59;22;67;1959;1072
27;330;64;14;28;861;434
27;330;69;15;12;649;271
27;330;74;10;20;896;336
27;330;79;62;95;3600;546
27;330;80;116;231;7444;2339
28;330;24;1;1;38;4
28;330;29;4;1;102;9
28;330;39;13;10;433;65
28;330;49;36;12;798;136
28;330;59;49;98;2035;727
28;330;64;22;34;795;274
28;330;69;17;8;422;119
28;330;74;38;8;519;94
28;330;79;87;72;2466;248
28;330;80;169;162;6215;891
29;330;24;8;10;102;14
29;330;29;18;8;219;28
29;330;39;49;44;740;123
29;330;49;75;83;1397;320
29;330;59;92;322;5523;2332
29;330;64;39;106;1851;725
29;330;69;32;61;970;298
29;330;74;63;74;1191;289
29;330;79;262;106;4720;344
29;330;80;493;955;14167;2884
2A;330;24;0;0;10;3
2A;330;29;0;2;33;9
2A;330;39;4;7;140;60
2A;330;49;2;20;236;110
2A;330;59;14;34;704;385
2A;330;64;9;13;386;155
2A;330;69;12;7;380;117
2A;330;74;20;15;548;102
2A;330;79;36;44;1657;206
2A;330;80;61;66;2893;450
2B;330;24;1;0;14;5
2B;330;29;1;2;27;7
2B;330;39;4;4;110;34
2B;330;49;20;5;260;90
2B;330;59;26;19;740;359
2B;330;64;20;15;440;193
2B;330;69;21;13;394;148
2B;330;74;28;15;469;112
2B;330;79;128;24;1953;117
2B;330;80;236;98;3848;566
30;330;24;12;27;300;79
30;330;29;24;19;546;214
30;330;39;45;80;1277;560
30;330;49;80;106;1920;817
30;330;59;75;235;3771;1987
30;330;64;52;90;1584;833
30;330;69;44;46;1071;428
30;330;74;61;52;1268;420
30;330;79;194;118;4045;653
30;330;80;391;403;8871;1878
31;330;24;30;9;236;45
31;330;29;48;50;625;210
31;330;39;112;114;1862;551
31;330;49;149;170;2930;908
31;330;59;125;346;7214;3091
31;330;64;66;159;3187;1273
31;330;69;77;102;2000;637
31;330;74;101;101;2065;504
31;330;79;372;157;7409;432
31;330;80;823;1297;16465;2604
32;330;24;0;4;41;13
32;330;29;0;4;98;29
32;330;39;5;16;308;95
32;330;49;5;28;535;156
32;330;59;12;59;1246;472
32;330;64;8;22;589;190
32;330;69;8;14;408;91
32;330;74;20;5;517;84
32;330;79;66;9;1739;99
32;330;80;143;52;4466;650
33;330;24;3;6;176;34
33;330;29;11;26;460;119
33;330;39;36;78;1633;530
33;330;49;48;124;2583;990
33;330;59;99;317;7846;4120
33;330;64;43;117;3301;1550
33;330;69;32;68;2122;756
33;330;74;57;82;2537;641
33;330;79;378;181;10736;671
33;330;80;545;724;22222;2586
34;330;24;1;11;107;36
34;330;29;9;50;432;172
34;330;39;32;145;1296;522
34;330;49;35;216;2175;937
34;330;59;62;427;5490;2356
34;330;64;35;160;2507;1001
34;330;69;45;97;1735;544
34;330;74;58;64;2102;415
34;330;79;374;140;8619;538
34;330;80;607;392;15806;1737
35;330;24;40;16;179;39
35;330;29;74;32;365;107
35;330;39;138;92;1153;345
35;330;49;163;184;1820;615
35;330;59;134;492;5403;2757
35;330;64;48;143;1898;923
35;330;69;43;88;1098;470
35;330;74;64;94;1292;460
35;330;79;170;213;5228;779
35;330;80;487;1390;14753;4767
36;330;24;3;1;27;7
36;330;29;10;6;53;20
36;330;39;15;12;184;58
36;330;49;34;28;369;125
36;330;59;35;68;1368;676
36;330;64;10;22;500;242
36;330;69;16;18;418;164
36;330;74;17;31;570;151
36;330;79;90;64;2839;241
36;330;80;254;379;6857;1326
37;330;24;6;1;97;3
37;330;29;16;2;192;19
37;330;39;43;19;626;123
37;330;49;36;28;888;226
37;330;59;39;167;3628;1455
37;330;64;26;74;1522;596
37;330;69;26;37;887;320
37;330;74;30;33;932;245
37;330;79;153;41;3054;229
37;330;80;287;170;7425;1158
38;330;24;44;13;227;70
38;330;29;58;21;449;160
38;330;39;108;60;1385;587
38;330;49;130;107;2050;864
38;330;59;136;265;4780;2568
38;330;64;79;103;2190;1210
38;330;69;53;56;1439;632
38;330;74;77;56;1559;523
38;330;79;259;193;5811;754
38;330;80;624;638;12546;2495
39;330;24;1;6;91;45
39;330;29;2;10;158;82
39;330;39;10;30;524;302
39;330;49;12;28;971;545
39;330;59;11;114;1809;1021
39;330;64;4;35;736;382
39;330;69;7;12;628;235
39;330;74;9;11;928;262
39;330;79;63;45;3967;349
39;330;80;124;71;7532;839
40;330;24;5;10;72;21
40;330;29;3;15;193;54
40;330;39;19;37;662;206
40;330;49;28;74;1122;421
40;330;59;47;124;2239;915
40;330;64;22;38;875;294
40;330;69;21;22;695;144
40;330;74;49;24;960;139
40;330;79;208;46;3499;190
40;330;80;342;200;7919;1153
41;330;24;3;7;40;15
41;330;29;3;13;95;34
41;330;39;17;42;325;103
41;330;49;31;74;557;175
41;330;59;58;183;1849;778
41;330;64;20;64;672;272
41;330;69;25;26;420;141
41;330;74;20;21;458;110
41;330;79;82;20;1864;114
41;330;80;227;368;5344;1155
42;330;24;18;4;156;17
42;330;29;30;5;273;40
42;330;39;60;7;765;131
42;330;49;83;23;1279;350
42;330;59;63;84;3346;1502
42;330;64;19;50;1375;610
42;330;69;15;40;970;362
42;330;74;30;34;997;261
42;330;79;159;153;4917;562
42;330;80;257;308;11424;1228
43;330;24;0;4;37;7
43;330;29;0;15;78;23
43;330;39;4;31;283;81
43;330;49;6;27;496;121
43;330;59;15;72;1131;394
43;330;64;15;27;485;143
43;330;69;9;16;407;104
43;330;74;25;23;667;101
43;330;79;114;27;2709;142
43;330;80;211;123;5909;905
44;330;24;11;3;137;18
44;330;29;34;11;293;47
44;330;39;66;33;1083;202
44;330;49;98;59;1889;426
44;330;59;80;170;7006;3160
44;330;64;41;80;2626;1307
44;330;69;43;60;1553;645
44;330;74;47;75;1774;570
44;330;79;243;145;6631;634
44;330;80;464;852;17611;2263
45;330;24;19;8;79;14
45;330;29;36;4;180;28
45;330;39;62;18;627;109
45;330;49;125;35;966;226
45;330;59;146;103;3023;1124
45;330;64;47;46;1217;460
45;330;69;47;24;741;200
45;330;74;52;34;852;165
45;330;79;228;52;3703;166
45;330;80;507;523;9180;1097
46;330;24;1;5;12;7
46;330;29;4;7;41;12
46;330;39;15;16;110;33
46;330;49;34;40;247;96
46;330;59;26;73;888;433
46;330;64;11;41;422;197
46;330;69;10;22;275;92
46;330;74;16;34;350;89
46;330;79;32;61;1409;166
46;330;80;116;328;3567;819
47;330;24;5;0;29;6
47;330;29;2;4;59;17
47;330;39;10;4;271;64
47;330;49;14;7;467;152
47;330;59;21;29;1510;794
47;330;64;6;8;680;346
47;330;69;7;17;446;173
47;330;74;6;18;525;123
47;330;79;46;59;2235;257
47;330;80;137;163;5201;830
48;330;24;0;2;10;6
48;330;29;1;4;34;14
48;330;39;3;9;126;50
48;330;49;5;23;244;94
48;330;59;5;26;502;152
48;330;64;4;13;219;62
48;330;69;2;8;196;42
48;330;74;1;14;310;62
48;330;79;13;20;689;61
48;330;80;31;134;1773;320
49;330;24;15;2;88;4
49;330;29;18;8;161;29
49;330;39;44;17;543;82
49;330;49;73;59;1160;287
49;330;59;59;221;3870;1563
49;330;64;32;81;1468;597
49;330;69;25;34;892;289
49;330;74;37;43;1027;234
49;330;79;154;88;4099;392
49;330;80;337;508;11809;1733
50;330;24;12;1;98;11
50;330;29;19;12;232;56
50;330;39;63;28;712;154
50;330;49;73;59;1213;352
50;330;59;93;152;3178;1370
50;330;64;35;44;1173;552
50;330;69;19;12;678;220
50;330;74;18;8;744;152
50;330;79;91;65;3149;304
50;330;80;144;111;8815;1257
51;330;24;22;2;92;15
51;330;29;29;8;190;34
51;330;39;46;28;587;157
51;330;49;61;61;1027;316
51;330;59;22;315;3049;1472
51;330;64;1;106;1156;534
51;330;69;4;39;730;223
51;330;74;6;22;788;179
51;330;79;5;13;3159;220
51;330;80;18;25;7453;1960
52;330;24;0;2;23;16
52;330;29;0;0;56;28
52;330;39;1;3;222;142
52;330;49;4;5;410;236
52;330;59;1;6;900;558
52;330;64;6;3;357;206
52;330;69;2;2;259;123
52;330;74;6;9;303;125
52;330;79;26;53;1159;355
52;330;80;41;67;2632;968
53;330;24;4;0;37;4
53;330;29;7;4;73;15
53;330;39;22;11;291;73
53;330;49;30;25;613;218
53;330;59;25;93;1509;700
53;330;64;10;33;520;205
53;330;69;6;23;332;125
53;330;74;4;20;389;91
53;330;79;25;26;1967;92
53;330;80;133;278;5625;1045
54;330;24;63;10;341;150
54;330;29;53;11;527;262
54;330;39;42;49;1339;731
54;330;49;72;54;1772;996
54;330;59;43;192;4448;2989
54;330;64;19;64;1727;1106
54;330;69;5;31;1029;557
54;330;74;1;28;1050;436
54;330;79;8;156;4062;1572
54;330;80;8;257;8913;4114
55;330;24;2;0;19;5
55;330;29;3;0;50;14
55;330;39;22;0;175;44
55;330;49;20;0;301;82
55;330;59;4;7;791;318
55;330;64;3;2;313;129
55;330;69;1;0;276;92
55;330;74;0;0;341;109
55;330;79;3;0;1329;81
55;330;80;7;0;3051;634
56;330;24;1;0;77;8
56;330;29;14;1;189;14
56;330;39;27;14;629;58
56;330;49;45;49;1242;195
56;330;59;87;210;3861;1108
56;330;64;30;85;1466;434
56;330;69;22;26;950;228
56;330;74;45;25;1141;170
56;330;79;197;56;5089;282
56;330;80;393;259;13006;1388
57;330;24;17;16;159;61
57;330;29;26;30;301;124
57;330;39;76;87;1116;427
57;330;49;89;147;1688;630
57;330;59;111;410;5078;2863
57;330;64;74;159;2408;1332
57;330;69;68;98;1600;669
57;330;74;123;127;1748;560
57;330;79;322;135;5551;544
57;330;80;773;910;13229;3393
58;330;24;0;2;24;13
58;330;29;1;4;41;10
58;330;39;1;12;135;49
58;330;49;7;17;293;101
58;330;59;9;87;1176;366
58;330;64;11;38;507;142
58;330;69;9;20;432;84
58;330;74;19;23;556;107
58;330;79;98;33;2767;101
58;330;80;193;318;6457;921
59;330;24;11;11;321;72
59;330;29;34;28;816;268
59;330;39;94;121;2796;1031
59;330;49;80;195;4135;1756
59;330;59;83;473;11293;5854
59;330;64;29;168;4557;2287
59;330;69;39;91;2757;1086
59;330;74;61;84;3197;888
59;330;79;198;223;10607;1093
59;330;80;330;354;23131;2630
60;330;24;5;9;83;19
60;330;29;9;13;197;60
60;330;39;36;39;768;229
60;330;49;52;57;1161;354
60;330;59;46;178;2375;930
60;330;64;16;75;979;381
60;330;69;25;52;627;226
60;330;74;35;47;738;206
60;330;79;56;74;2664;233
60;330;80;242;444;6748;1270
61;330;24;4;7;78;37
61;330;29;7;5;115;46
61;330;39;23;25;465;216
61;330;49;34;51;791;385
61;330;59;31;144;1915;1160
61;330;64;11;39;732;379
61;330;69;9;17;668;301
61;330;74;11;25;854;285
61;330;79;42;70;3401;410
61;330;80;102;135;8220;2358
62;330;24;7;7;159;20
62;330;29;24;33;466;115
62;330;39;69;65;1431;315
62;330;49;63;102;2077;629
62;330;59;57;296;5270;2524
62;330;64;9;142;2159;1066
62;330;69;5;70;1415;555
62;330;74;6;65;1429;403
62;330;79;55;161;4584;783
62;330;80;79;283;10231;1581
63;330;24;2;0;54;13
63;330;29;15;3;143;30
63;330;39;18;15;508;86
63;330;49;14;22;915;182
63;330;59;25;175;3465;1447
63;330;64;19;61;1369;532
63;330;69;14;25;882;275
63;330;74;29;25;1113;226
63;330;79;168;65;4073;285
63;330;80;266;156;8971;801
64;330;24;5;3;66;8
64;330;29;15;1;146;23
64;330;39;45;22;585;138
64;330;49;66;46;1109;338
64;330;59;62;269;4210;2073
64;330;64;29;124;1696;823
64;330;69;27;60;1060;378
64;330;74;56;62;1331;368
64;330;79;220;71;6035;291
64;330;80;379;300;13399;1625
65;330;24;9;0;28;1
65;330;29;4;1;23;3
65;330;39;10;8;183;43
65;330;49;17;9;363;84
65;330;59;17;59;1455;484
65;330;64;12;29;710;224
65;330;69;9;24;647;208
65;330;74;14;35;941;243
65;330;79;43;51;2478;336
65;330;80;150;78;5028;945
66;330;24;4;0;28;5
66;330;29;4;2;121;28
66;330;39;23;21;502;139
66;330;49;38;48;975;303
66;330;59;48;147;2554;1143
66;330;64;24;63;1196;515
66;330;69;21;51;1040;345
66;330;74;29;49;1289;303
66;330;79;158;99;4936;528
66;330;80;258;354;9009;1360
67;330;24;11;2;179;16
67;330;29;19;10;362;59
67;330;39;41;27;1334;262
67;330;49;49;61;1994;442
67;330;59;73;278;5408;2032
67;330;64;33;109;2466;828
67;330;69;35;44;1741;405
67;330;74;51;38;1882;241
67;330;79;195;86;6402;307
67;330;80;412;199;15088;827
68;330;24;11;0;92;0
68;330;29;33;0;262;3
68;330;39;87;0;859;38
68;330;49;118;1;1434;72
68;330;59;98;3;3722;911
68;330;64;71;1;1587;386
68;330;69;43;1;1115;186
68;330;74;92;3;1198;80
68;330;79;350;7;4839;69
68;330;80;543;43;10464;378
69;330;24;32;17;352;60
69;330;29;92;52;971;176
69;330;39;182;174;2434;603
69;330;49;225;165;3196;796
69;330;59;165;557;7959;3245
69;330;64;69;234;3404;1244
69;330;69;51;123;1937;529
69;330;74;70;106;2047;344
69;330;79;260;171;10084;523
69;330;80;599;1314;20788;2973
70;330;24;0;0;19;1
70;330;29;0;0;32;6
70;330;39;0;0;110;21
70;330;49;6;5;281;54
70;330;59;10;34;855;249
70;330;64;9;11;333;90
70;330;69;14;8;308;58
70;330;74;10;7;385;55
70;330;79;49;86;1759;272
70;330;80;98;158;3512;630
71;330;24;3;5;62;17
