id_region,id_date,id_genre,nbr_rea,nbr_dc
11,177,2,59,3076
24,177,2,2,254
27,177,2,1,466
28,177,2,4,186
32,177,2,14,850
44,177,2,6,1530
52,177,2,6,198
53,177,2,2,111
75,177,2,11,188
76,177,2,10,229
84,177,2,22,713
93,177,2,27,444
94,177,2,0,26
1,178,0,19,33
2,178,0,4,18
3,178,0,7,59
4,178,0,12,15
6,178,0,0,28
11,178,0,206,7784
24,178,0,12,579
27,178,0,8,1067
28,178,0,14,449
32,178,0,40,1962
44,178,0,17,3707
52,178,0,15,501
53,178,0,7,269
75,178,0,38,444
76,178,0,43,543
84,178,0,67,1801
93,178,0,116,1036
94,178,0,3,59
1,178,1,12,20
2,178,1,1,14
3,178,1,4,41
4,178,1,4,6
6,178,1,0,18
11,178,1,148,4672
24,178,1,9,323
27,178,1,7,599
28,178,1,9,262
32,178,1,26,1102
44,178,1,12,2154
52,178,1,8,303
53,178,1,5,158
75,178,1,26,255
76,178,1,30,312
84,178,1,45,1076
93,178,1,86,585
94,178,1,3,33
1,178,2,7,13
2,178,2,3,4
3,178,2,3,18
4,178,2,8,9
6,178,2,0,10
11,178,2,57,3078
24,178,2,2,254
27,178,2,1,466
28,178,2,5,186
32,178,2,13,853
44,178,2,5,1537
52,178,2,7,198
53,178,2,2,111
75,178,2,12,189
76,178,2,12,231
84,178,2,21,713
93,178,2,30,447
94,178,2,0,26
1,179,0,20,33
2,179,0,4,18
3,179,0,7,59
4,179,0,13,15
6,179,0,0,28
11,179,0,212,7790
24,179,0,14,580
27,179,0,8,1067
28,179,0,14,449
32,179,0,41,1962
44,179,0,17,3707
52,179,0,16,501
53,179,0,8,269
75,179,0,40,444
76,179,0,44,544
84,179,0,70,1803
93,179,0,124,1043
94,179,0,3,59
1,179,1,12,20
2,179,1,1,14
3,179,1,4,41
4,179,1,5,6
6,179,1,0,18
11,179,1,151,4677
24,179,1,11,324
27,179,1,7,599
28,179,1,9,262
32,179,1,27,1102
44,179,1,12,2154
52,179,1,8,303
53,179,1,6,158
75,179,1,27,255
76,179,1,30,312
84,179,1,48,1077
93,179,1,87,588
94,179,1,3,33
1,179,2,8,13
2,179,2,3,4
3,179,2,3,18
4,179,2,8,9
6,179,2,0,10
11,179,2,59,3079
24,179,2,2,254
27,179,2,1,466
28,179,2,5,186
32,179,2,13,853
44,179,2,5,1537
52,179,2,8,198
53,179,2,2,111
75,179,2,13,189
76,179,2,13,232
84,179,2,21,714
93,179,2,37,450
94,179,2,0,26
1,180,0,20,33
2,180,0,4,18
3,180,0,7,59
4,180,0,13,15
6,180,0,0,28
11,180,0,217,7792
24,180,0,14,580
27,180,0,8,1067
28,180,0,15,449
32,180,0,41,1962
44,180,0,17,3707
52,180,0,16,501
53,180,0,8,269
75,180,0,40,445
76,180,0,44,544
84,180,0,72,1804
93,180,0,123,1044
94,180,0,3,60
1,180,1,12,20
2,180,1,1,14
3,180,1,4,41
4,180,1,5,6
6,180,1,0,18
11,180,1,156,4678
24,180,1,11,324
27,180,1,7,599
28,180,1,9,262
32,180,1,27,1102
44,180,1,12,2154
52,180,1,8,303
53,180,1,6,158
75,180,1,27,255
76,180,1,31,312
84,180,1,51,1078
93,180,1,87,589
94,180,1,3,33
1,180,2,8,13
2,180,2,3,4
3,180,2,3,18
4,180,2,8,9
6,180,2,0,10
11,180,2,59,3080
24,180,2,2,254
27,180,2,1,466
28,180,2,6,186
32,180,2,13,853
44,180,2,5,1537
52,180,2,8,198
53,180,2,2,111
75,180,2,13,190
76,180,2,12,232
84,180,2,20,714
93,180,2,36,450
94,180,2,0,27
1,181,0,20,33
2,181,0,4,18
3,181,0,8,59
4,181,0,12,15
6,181,0,0,28
11,181,0,229,7801
24,181,0,17,580
27,181,0,7,1068
28,181,0,14,450
32,181,0,41,1963
44,181,0,18,3709
52,181,0,17,501
53,181,0,10,270
75,181,0,41,448
76,181,0,46,546
84,181,0,80,1809
93,181,0,138,1052
94,181,0,3,61
1,181,1,12,20
2,181,1,1,14
3,181,1,5,41
4,181,1,4,6
6,181,1,0,18
11,181,1,159,4684
24,181,1,12,324
27,181,1,6,599
28,181,1,8,262
32,181,1,30,1103
44,181,1,12,2155
52,181,1,11,303
53,181,1,7,158
75,181,1,29,255
76,181,1,32,314
84,181,1,58,1080
93,181,1,92,593
94,181,1,3,33
1,181,2,8,13
2,181,2,3,4
3,181,2,3,18
4,181,2,8,9
6,181,2,0,10
11,181,2,69,3083
24,181,2,4,254
27,181,2,1,467
28,181,2,6,187
32,181,2,10,854
44,181,2,6,1538
52,181,2,6,198
53,181,2,3,112
75,181,2,12,191
76,181,2,13,232
84,181,2,21,717
93,181,2,45,454
94,181,2,0,28
1,182,0,26,35
2,182,0,5,19
3,182,0,8,60
4,182,0,12,15
6,182,0,0,28
11,182,0,246,7811
24,182,0,15,584
27,182,0,8,1068
28,182,0,14,451
32,182,0,48,1964
44,182,0,21,3709
52,182,0,13,502
53,182,0,12,271
75,182,0,43,449
76,182,0,51,550
84,182,0,88,1812
93,182,0,138,1058
94,182,0,4,61
1,182,1,16,21
2,182,1,2,14
3,182,1,4,42
4,182,1,4,6
6,182,1,0,18
11,182,1,170,4691
24,182,1,10,326
27,182,1,6,599
28,182,1,8,262
32,182,1,32,1104
44,182,1,15,2155
52,182,1,8,304
53,182,1,8,158
75,182,1,31,256
76,182,1,38,315
84,182,1,56,1083
93,182,1,92,597
94,182,1,4,33
1,182,2,10,14
2,182,2,3,5
3,182,2,4,18
4,182,2,8,9
6,182,2,0,10
11,182,2,75,3086
24,182,2,4,256
27,182,2,2,467
28,182,2,6,188
32,182,2,15,854
44,182,2,6,1538
52,182,2,5,198
53,182,2,4,113
75,182,2,12,191
76,182,2,12,234
84,182,2,31,717
93,182,2,45,456
94,182,2,0,28
1,183,0,28,35
2,183,0,6,19
3,183,0,10,61
4,183,0,11,15
6,183,0,0,28
11,183,0,257,7840
24,183,0,17,584
27,183,0,10,1068
28,183,0,15,451
32,183,0,53,1967
44,183,0,22,3711
52,183,0,16,503
53,183,0,12,272
75,183,0,46,451
76,183,0,58,552
84,183,0,93,1816
93,183,0,138,1059
94,183,0,4,61
1,183,1,16,21
2,183,1,3,14
3,183,1,6,42
4,183,1,4,6
6,183,1,0,18
11,183,1,181,4710
24,183,1,11,326
27,183,1,7,599
28,183,1,9,262
32,183,1,35,1105
44,183,1,14,2157
52,183,1,12,305
53,183,1,8,158
75,183,1,33,258
76,183,1,42,317
84,183,1,61,1084
93,183,1,96,598
94,183,1,4,33
1,183,2,11,14
2,183,2,3,5
3,183,2,4,19
4,183,2,7,9
6,183,2,0,10
11,183,2,75,3096
24,183,2,5,256
27,183,2,3,467
28,183,2,6,188
32,183,2,17,856
44,183,2,8,1538
52,183,2,4,198
53,183,2,4,114
75,183,2,13,191
76,183,2,16,234
84,183,2,31,720
93,183,2,41,456
94,183,2,0,28
1,184,0,26,37
2,184,0,6,19
3,184,0,4,61
4,184,0,11,15
6,184,0,0,28
11,184,0,260,7853
24,184,0,19,585
27,184,0,8,1071
28,184,0,16,453
32,184,0,53,1968
44,184,0,21,3716
52,184,0,15,505
53,184,0,13,272
75,184,0,41,454
76,184,0,63,556
84,184,0,96,1823
93,184,0,137,1066
94,184,0,4,61
1,184,1,17,23
2,184,1,3,14
3,184,1,2,42
4,184,1,5,6
6,184,1,0,18
11,184,1,186,4719
24,184,1,13,327
27,184,1,6,599
28,184,1,10,264
32,184,1,35,1106
44,184,1,13,2162
52,184,1,10,306
53,184,1,9,158
75,184,1,30,261
76,184,1,49,319
84,184,1,66,1088
93,184,1,97,604
94,184,1,4,33
1,184,2,9,14
2,184,2,3,5
3,184,2,2,19
4,184,2,6,9
6,184,2,0,10
11,184,2,73,3100
24,184,2,5,256
27,184,2,2,470
28,184,2,6,188
32,184,2,17,856
44,184,2,8,1538
52,184,2,5,199
53,184,2,4,114
75,184,2,11,191
76,184,2,14,236
84,184,2,29,723
93,184,2,38,457
94,184,2,0,28
1,185,0,25,40
2,185,0,6,19
3,185,0,4,61
4,185,0,12,15
6,185,0,0,28
11,185,0,263,7938
24,185,0,16,586
27,185,0,8,1072
28,185,0,20,454
32,185,0,57,1971
44,185,0,21,3719
52,185,0,16,506
53,185,0,8,274
75,185,0,48,456
76,185,0,67,558
84,185,0,100,1832
93,185,0,145,1074
94,185,0,4,62
1,185,1,17,24
2,185,1,4,14
3,185,1,2,42
4,185,1,6,6
6,185,1,0,18
11,185,1,189,4749
24,185,1,12,327
27,185,1,6,599
28,185,1,14,265
32,185,1,39,1109
44,185,1,14,2163
52,185,1,11,306
53,185,1,7,160
75,185,1,32,263
76,185,1,52,319
84,185,1,71,1091
93,185,1,102,609
94,185,1,3,34
1,185,2,8,16
2,185,2,2,5
3,185,2,2,19
4,185,2,6,9
6,185,2,0,10
11,185,2,74,3155
24,185,2,4,257
27,185,2,2,471
28,185,2,6,188
32,185,2,17,856
44,185,2,7,1540
52,185,2,5,200
53,185,2,1,114
75,185,2,16,191
76,185,2,15,238
84,185,2,28,729
93,185,2,41,460
94,185,2,1,28
1,186,0,24,43
2,186,0,8,20
3,186,0,4,61
4,186,0,16,16
6,186,0,0,28
11,186,0,245,7946
24,186,0,17,587
27,186,0,9,1072
28,186,0,22,455
32,186,0,56,1972
44,186,0,21,3719
52,186,0,16,506
53,186,0,9,274
75,186,0,51,457
76,186,0,71,561
84,186,0,106,1836
93,186,0,147,1075
94,186,0,5,62
1,186,1,17,25
2,186,1,6,14
3,186,1,2,42
4,186,1,9,6
6,186,1,0,18
11,186,1,174,4754
24,186,1,13,327
27,186,1,6,599
28,186,1,15,265
32,186,1,39,1110
44,186,1,14,2163
52,186,1,11,306
53,186,1,8,160
75,186,1,35,263
76,186,1,57,321
84,186,1,76,1094
93,186,1,102,610
94,186,1,4,34
1,186,2,7,18
2,186,2,2,6
3,186,2,2,19
4,186,2,7,10
6,186,2,0,10
11,186,2,71,3158
24,186,2,4,258
27,186,2,3,471
28,186,2,7,189
32,186,2,16,856
44,186,2,7,1540
52,186,2,5,200
53,186,2,1,114
75,186,2,16,192
76,186,2,14,239
84,186,2,29,730
93,186,2,43,460
94,186,2,1,28
1,187,0,24,43
2,187,0,8,20
3,187,0,4,61
4,187,0,17,16
6,187,0,2,28
11,187,0,253,7951
24,187,0,17,587
27,187,0,9,1072
28,187,0,23,456
32,187,0,56,1972
44,187,0,21,3719
52,187,0,16,506
53,187,0,9,274
75,187,0,49,460
76,187,0,71,561
84,187,0,107,1838
93,187,0,143,1075
94,187,0,5,62
1,187,1,17,25
2,187,1,6,14
3,187,1,2,42
4,187,1,10,6
6,187,1,1,18
11,187,1,183,4756
24,187,1,13,327
27,187,1,6,599
28,187,1,15,265
32,187,1,40,1110
44,187,1,14,2163
52,187,1,11,306
53,187,1,8,160
75,187,1,31,266
76,187,1,57,321
84,187,1,77,1096
93,187,1,100,610
94,187,1,4,34
1,187,2,7,18
2,187,2,2,6
3,187,2,2,19
4,187,2,7,10
6,187,2,1,10
11,187,2,69,3161
24,187,2,4,258
27,187,2,3,471
28,187,2,8,190
32,187,2,15,856
44,187,2,7,1540
52,187,2,5,200
53,187,2,1,114
75,187,2,18,192
76,187,2,14,239
84,187,2,29,730
93,187,2,41,460
94,187,2,1,28
1,188,0,24,43
2,188,0,8,20
3,188,0,4,61
4,188,0,17,16
6,188,0,2,28
11,188,0,269,7959
24,188,0,21,588
27,188,0,9,1072
28,188,0,22,459
32,188,0,59,1978
44,188,0,22,3721
52,188,0,21,507
53,188,0,11,277
75,188,0,51,463
76,188,0,82,567
84,188,0,123,1851
93,188,0,162,1082
94,188,0,5,62
1,188,1,17,25
2,188,1,6,14
3,188,1,2,42
4,188,1,10,6
6,188,1,1,18
11,188,1,190,4762
24,188,1,16,327
27,188,1,6,599
28,188,1,14,267
32,188,1,41,1112
44,188,1,15,2163
52,188,1,15,307
53,188,1,10,161
75,188,1,33,268
76,188,1,69,324
84,188,1,84,1104
93,188,1,112,615
94,188,1,4,34
1,188,2,7,18
2,188,2,2,6
3,188,2,2,19
4,188,2,7,10
6,188,2,1,10
11,188,2,79,3163
24,188,2,5,259
27,188,2,3,471
28,188,2,8,191
32,188,2,17,860
44,188,2,7,1542
52,188,2,6,200
53,188,2,1,116
75,188,2,18,193
76,188,2,13,242
84,188,2,37,735
93,188,2,47,462
94,188,2,1,28
1,189,0,25,49
2,189,0,9,20
3,189,0,4,61
4,189,0,17,16
6,189,0,2,28
11,189,0,285,7977
24,189,0,21,589
27,189,0,11,1074
28,189,0,27,460
32,189,0,61,1987
44,189,0,23,3721
52,189,0,22,507
53,189,0,9,278
75,189,0,55,467
76,189,0,85,572
84,189,0,127,1859
93,189,0,156,1094
94,189,0,5,62
1,189,1,18,27
2,189,1,5,14
3,189,1,2,42
4,189,1,10,6
6,189,1,1,18
11,189,1,200,4773
24,189,1,15,327
27,189,1,8,601
28,189,1,16,267
32,189,1,40,1118
44,189,1,17,2163
52,189,1,15,307
53,189,1,6,162
75,189,1,34,269
76,189,1,67,328
84,189,1,86,1109
93,189,1,110,621
94,189,1,4,34
1,189,2,7,22
2,189,2,4,6
3,189,2,2,19
4,189,2,7,10
6,189,2,1,10
11,189,2,85,3170
24,189,2,6,260
27,189,2,3,471
28,189,2,11,192
32,189,2,20,863
44,189,2,6,1542
52,189,2,7,200
53,189,2,3,116
75,189,2,21,196
76,189,2,18,243
84,189,2,38,737
93,189,2,43,468
94,189,2,1,28
1,190,0,25,52
2,190,0,8,20
3,190,0,6,61
4,190,0,17,16
6,190,0,2,28
11,190,0,315,7991
24,190,0,21,590
27,190,0,13,1076
28,190,0,29,460
32,190,0,72,1992
44,190,0,21,3722
52,190,0,21,507
53,190,0,11,279
75,190,0,55,470
76,190,0,89,575
84,190,0,133,1866
93,190,0,152,1096
94,190,0,5,63
1,190,1,18,30
2,190,1,4,14
3,190,1,3,42
4,190,1,9,6
6,190,1,1,18
11,190,1,221,4781
24,190,1,12,328
27,190,1,9,601
28,190,1,16,267
32,190,1,43,1121
44,190,1,15,2164
52,190,1,15,307
53,190,1,7,163
75,190,1,35,270
76,190,1,69,331
84,190,1,95,1114
93,190,1,105,623
94,190,1,4,34
1,190,2,7,22
2,190,2,4,6
3,190,2,3,19
4,190,2,8,10
6,190,2,1,10
11,190,2,93,3176
24,190,2,9,260
27,190,2,4,473
28,190,2,13,192
32,190,2,28,865
44,190,2,6,1542
52,190,2,6,200
53,190,2,4,116
75,190,2,20,198
76,190,2,20,243
84,190,2,35,739
93,190,2,44,468
94,190,2,1,29
1,191,0,26,53
2,191,0,8,20
3,191,0,8,61
4,191,0,18,16
6,191,0,2,28
11,191,0,321,8006
24,191,0,22,591
27,191,0,15,1077
28,191,0,31,461
32,191,0,76,1995
44,191,0,27,3725
52,191,0,23,508
53,191,0,14,280
75,191,0,61,472
76,191,0,95,580
84,191,0,128,1877
93,191,0,162,1103
94,191,0,4,63
1,191,1,17,30
2,191,1,5,14
3,191,1,4,42
4,191,1,11,6
6,191,1,1,18
11,191,1,227,4788
24,191,1,13,329
27,191,1,10,602
28,191,1,18,268
32,191,1,47,1122
44,191,1,21,2165
52,191,1,15,307
53,191,1,9,163
75,191,1,38,271
76,191,1,71,335
84,191,1,92,1119
93,191,1,111,629
94,191,1,4,34
1,191,2,9,23
2,191,2,3,6
3,191,2,4,19
4,191,2,7,10
6,191,2,1,10
11,191,2,93,3183
24,191,2,9,260
27,191,2,5,473
28,191,2,13,192
32,191,2,28,867
44,191,2,6,1544
52,191,2,8,201
53,191,2,5,117
75,191,2,22,199
76,191,2,24,244
84,191,2,33,745
93,191,2,48,469
94,191,2,0,29
1,192,0,28,59
2,192,0,11,20
3,192,0,6,61
4,192,0,17,16
6,192,0,3,28
11,192,0,339,8013
24,192,0,23,592
27,192,0,17,1079
28,192,0,31,465
32,192,0,86,2000
44,192,0,35,3726
52,192,0,23,508
53,192,0,13,282
75,192,0,59,481
76,192,0,99,581
84,192,0,130,1886
93,192,0,168,1111
94,192,0,4,63
1,192,1,17,34
2,192,1,7,14
3,192,1,4,42
4,192,1,11,6
6,192,1,2,18
11,192,1,236,4792
24,192,1,14,330
27,192,1,11,603
28,192,1,18,271
32,192,1,52,1125
44,192,1,27,2166
52,192,1,16,307
53,192,1,8,164
75,192,1,36,278
76,192,1,75,335
84,192,1,95,1124
93,192,1,114,633
94,192,1,4,34
1,192,2,11,25
2,192,2,4,6
3,192,2,2,19
4,192,2,6,10
6,192,2,1,10
11,192,2,101,3186
24,192,2,9,260
27,192,2,6,474
28,192,2,12,193
32,192,2,33,869
44,192,2,8,1544
52,192,2,7,201
53,192,2,5,118
75,192,2,22,201
76,192,2,24,245
84,192,2,33,749
93,192,2,51,473
94,192,2,0,29
1,193,0,28,60
2,193,0,11,21
3,193,0,7,61
4,193,0,18,17
6,193,0,4,28
11,193,0,343,8024
24,193,0,19,593
27,193,0,19,1079
28,193,0,33,467
32,193,0,96,2002
44,193,0,34,3728
52,193,0,21,510
53,193,0,13,283
75,193,0,57,484
76,193,0,101,582
84,193,0,126,1890
93,193,0,172,1116
94,193,0,3,65
1,193,1,18,35
2,193,1,7,15
3,193,1,4,42
4,193,1,12,7
6,193,1,3,18
11,193,1,244,4798
24,193,1,12,331
27,193,1,13,603
28,193,1,21,272
32,193,1,59,1126
44,193,1,27,2168
52,193,1,14,309
53,193,1,8,164
75,193,1,34,281
76,193,1,75,335
84,193,1,93,1127
93,193,1,120,634
94,193,1,3,35
1,193,2,10,25
2,193,2,4,6
3,193,2,3,19
4,193,2,6,10
6,193,2,1,10
11,193,2,97,3191
24,193,2,7,260
27,193,2,6,474
28,193,2,11,194
32,193,2,35,870
44,193,2,7,1544
52,193,2,7,201
53,193,2,5,119
75,193,2,22,201
76,193,2,26,246
84,193,2,32,750
93,193,2,49,477
94,193,2,0,30
1,194,0,28,60
2,194,0,15,21
3,194,0,6,61
4,194,0,17,18
6,194,0,4,28
11,194,0,339,8035
24,194,0,19,593
27,194,0,20,1079
28,194,0,35,468
32,194,0,97,2004
44,194,0,34,3729
52,194,0,20,510
53,194,0,14,283
75,194,0,54,487
76,194,0,106,583
84,194,0,131,1893
93,194,0,170,1120
94,194,0,3,65
1,194,1,18,35
2,194,1,9,15
3,194,1,4,42
4,194,1,12,7
6,194,1,3,18
11,194,1,243,4806
24,194,1,12,331
27,194,1,14,603
28,194,1,22,273
32,194,1,60,1127
44,194,1,27,2169
52,194,1,13,309
53,194,1,9,164
75,194,1,32,283
76,194,1,79,336
84,194,1,95,1129
93,194,1,119,635
94,194,1,3,35
1,194,2,10,25
2,194,2,6,6
3,194,2,2,19
4,194,2,5,11
6,194,2,1,10
11,194,2,94,3194
24,194,2,7,260
27,194,2,6,474
28,194,2,12,194
32,194,2,35,871
44,194,2,7,1544
52,194,2,7,201
53,194,2,5,119
75,194,2,20,202
76,194,2,27,246
84,194,2,35,751
93,194,2,48,480
94,194,2,0,30
1,195,0,29,63
2,195,0,15,21
3,195,0,6,61
4,195,0,16,19
6,195,0,4,28
11,195,0,358,8060
24,195,0,17,594
27,195,0,21,1080
28,195,0,37,471
32,195,0,102,2007
44,195,0,36,3732
52,195,0,22,511
53,195,0,16,285
75,195,0,55,493
76,195,0,108,589
84,195,0,143,1906
93,195,0,170,1133
94,195,0,3,65
1,195,1,19,36
2,195,1,9,15
3,195,1,4,42
4,195,1,13,7
6,195,1,3,18
11,195,1,250,4826
24,195,1,11,332
27,195,1,13,603
28,195,1,21,274
32,195,1,64,1127
44,195,1,30,2171
52,195,1,13,310
53,195,1,11,165
75,195,1,33,287
76,195,1,81,341
84,195,1,105,1137
93,195,1,118,640
94,195,1,3,35
1,195,2,10,27
2,195,2,6,6
3,195,2,2,19
4,195,2,3,12
6,195,2,1,10
11,195,2,105,3199
24,195,2,6,260
27,195,2,8,475
28,195,2,15,196
32,195,2,37,874
44,195,2,6,1545
52,195,2,9,201
53,195,2,5,120
75,195,2,20,204
76,195,2,27,247
84,195,2,36,756
93,195,2,48,488
94,195,2,0,30
1,196,0,33,69
2,196,0,16,21
3,196,0,5,62
4,196,0,16,21
6,196,0,3,29
11,196,0,377,8071
24,196,0,16,596
27,196,0,24,1080
28,196,0,41,472
32,196,0,108,2013
44,196,0,35,3735
52,196,0,19,511
53,196,0,13,288
75,196,0,58,495
76,196,0,121,592
84,196,0,141,1915
93,196,0,169,1142
94,196,0,3,65
1,196,1,20,41
2,196,1,9,15
3,196,1,4,42
4,196,1,13,8
6,196,1,3,18
11,196,1,257,4834
24,196,1,10,332
27,196,1,17,603
28,196,1,23,274
32,196,1,73,1132
44,196,1,28,2174
52,196,1,12,310
53,196,1,10,166
75,196,1,37,289
76,196,1,95,343
84,196,1,101,1142
93,196,1,120,642
94,196,1,3,35
1,196,2,13,28
2,196,2,7,6
3,196,2,1,20
4,196,2,3,13
6,196,2,0,11
11,196,2,116,3201
24,196,2,6,261
27,196,2,7,475
28,196,2,17,197
32,196,2,34,875
44,196,2,7,1545
52,196,2,7,201
53,196,2,3,122
75,196,2,19,204
76,196,2,25,248
84,196,2,38,760
93,196,2,46,495
94,196,2,0,30
1,197,0,27,74
2,197,0,16,21
3,197,0,5,62
4,197,0,16,21
6,197,0,3,29
11,197,0,384,8091
24,197,0,17,599
27,197,0,28,1083
28,197,0,43,473
32,197,0,109,2019
44,197,0,38,3738
52,197,0,21,511
53,197,0,17,289
75,197,0,56,500
76,197,0,130,597
84,197,0,147,1921
93,197,0,171,1147
94,197,0,4,65
1,197,1,17,45
2,197,1,10,15
3,197,1,4,42
4,197,1,12,8
6,197,1,3,18
11,197,1,262,4842
24,197,1,11,334
27,197,1,19,606
28,197,1,24,274
32,197,1,73,1134
44,197,1,29,2176
52,197,1,14,310
53,197,1,13,167
75,197,1,38,291
76,197,1,99,346
84,197,1,108,1144
93,197,1,123,647
94,197,1,4,35
1,197,2,10,29
2,197,2,6,6
3,197,2,1,20
4,197,2,4,13
6,197,2,0,11
11,197,2,118,3213
24,197,2,6,262
27,197,2,9,475
28,197,2,18,198
32,197,2,35,879
44,197,2,9,1546
52,197,2,7,201
53,197,2,4,122
75,197,2,16,207
76,197,2,30,250
84,197,2,37,764
93,197,2,46,495
94,197,2,0,30
1,198,0,25,75
2,198,0,16,21
3,198,0,4,63
4,198,0,15,21
6,198,0,3,29
11,198,0,399,8106
24,198,0,21,602
27,198,0,30,1085
28,198,0,42,475
32,198,0,123,2021
44,198,0,44,3740
52,198,0,23,513
53,198,0,19,291
75,198,0,59,504
76,198,0,126,600
84,198,0,143,1937
93,198,0,162,1154
94,198,0,5,66
1,198,1,16,46
2,198,1,10,15
3,198,1,3,42
4,198,1,11,8
6,198,1,3,18
11,198,1,271,4852
24,198,1,12,336
27,198,1,18,608
28,198,1,25,275
32,198,1,83,1136
44,198,1,34,2178
52,198,1,17,310
53,198,1,14,168
75,198,1,42,292
76,198,1,95,348
84,198,1,100,1155
93,198,1,119,649
94,198,1,4,35
1,198,2,9,29
2,198,2,6,6
3,198,2,1,21
4,198,2,4,13
6,198,2,0,11
11,198,2,123,3218
24,198,2,9,264
27,198,2,12,475
28,198,2,16,199
32,198,2,38,879
44,198,2,10,1546
52,198,2,6,203
53,198,2,5,123
75,198,2,15,210
76,198,2,31,251
84,198,2,41,769
93,198,2,42,500
94,198,2,1,31
1,199,0,27,76
2,199,0,15,21
3,199,0,4,63
4,199,0,16,21
6,199,0,3,29
11,199,0,394,8120
24,199,0,24,602
27,199,0,29,1086
28,199,0,48,477
32,199,0,127,2027
44,199,0,46,3744
52,199,0,21,514
53,199,0,18,292
75,199,0,53,508
76,199,0,127,604
84,199,0,149,1940
93,199,0,162,1160
94,199,0,7,66
1,199,1,18,47
2,199,1,9,15
3,199,1,3,42
4,199,1,12,8
6,199,1,3,18
11,199,1,273,4862
24,199,1,14,336
27,199,1,17,609
28,199,1,29,276
32,199,1,88,1138
44,199,1,34,2178
52,199,1,16,310
53,199,1,14,168
75,199,1,36,295
76,199,1,101,349
84,199,1,106,1156
93,199,1,118,654
94,199,1,5,35
1,199,2,9,29
2,199,2,6,6
3,199,2,1,21
4,199,2,4,13
6,199,2,0,11
11,199,2,116,3222
24,199,2,10,264
27,199,2,12,475
28,199,2,18,200
32,199,2,37,883
44,199,2,12,1549
52,199,2,5,204
53,199,2,4,124
75,199,2,17,211
76,199,2,25,253
84,199,2,41,771
93,199,2,43,501
94,199,2,2,31
1,200,0,27,79
2,200,0,15,21
3,200,0,4,63
4,200,0,14,21
6,200,0,3,29
11,200,0,393,8133
24,200,0,27,604
27,200,0,29,1087
28,200,0,47,482
32,200,0,129,2031
44,200,0,44,3741
52,200,0,24,516
53,200,0,20,292
75,200,0,56,512
76,200,0,132,606
84,200,0,152,1948
93,200,0,167,1162
94,200,0,6,66
1,200,1,16,49
2,200,1,9,15
3,200,1,3,42
4,200,1,10,8
6,200,1,3,18
11,200,1,275,4869
24,200,1,16,337
27,200,1,17,609
28,200,1,30,279
32,200,1,86,1141
44,200,1,32,2175
52,200,1,18,310
53,200,1,16,168
75,200,1,38,298
76,200,1,102,351
84,200,1,109,1162
93,200,1,122,656
94,200,1,5,35
1,200,2,11,30
2,200,2,6,6
3,200,2,1,21
4,200,2,4,13
6,200,2,0,11
11,200,2,113,3228
24,200,2,11,265
27,200,2,12,476
28,200,2,16,202
32,200,2,39,884
44,200,2,12,1549
52,200,2,6,206
53,200,2,4,124
75,200,2,18,212
76,200,2,29,254
84,200,2,41,773
93,200,2,44,501
94,200,2,1,31
1,201,0,30,79
2,201,0,15,21
3,201,0,4,63
4,201,0,15,21
6,201,0,3,29
11,201,0,402,8138
24,201,0,25,606
27,201,0,30,1088
28,201,0,53,484
32,201,0,131,2033
44,201,0,44,3742
52,201,0,26,516
53,201,0,18,293
75,201,0,65,516
76,201,0,135,609
84,201,0,159,1957
93,201,0,173,1164
94,201,0,7,66
1,201,1,16,49
2,201,1,9,15
3,201,1,3,42
4,201,1,11,8
6,201,1,3,18
11,201,1,279,4872
24,201,1,15,338
27,201,1,17,609
28,201,1,37,280
32,201,1,87,1142
44,201,1,32,2175
52,201,1,19,310
53,201,1,16,169
75,201,1,43,300
76,201,1,103,354
84,201,1,114,1164
93,201,1,126,656
94,201,1,6,35
1,201,2,14,30
2,201,2,6,6
3,201,2,1,21
4,201,2,4,13
6,201,2,0,11
11,201,2,118,3230
24,201,2,10,266
27,201,2,13,477
28,201,2,16,203
32,201,2,40,885
44,201,2,12,1550
52,201,2,7,206
53,201,2,2,124
75,201,2,22,214
76,201,2,30,254
84,201,2,43,780
93,201,2,46,502
94,201,2,1,31
1,202,0,29,80
2,202,0,15,21
3,202,0,5,63
4,202,0,14,21
6,202,0,3,29
11,202,0,438,8162
24,202,0,25,608
27,202,0,31,1088
28,202,0,54,488
32,202,0,136,2039
44,202,0,45,3743
52,202,0,28,518
53,202,0,20,293
75,202,0,70,519
76,202,0,137,617
84,202,0,168,1969
93,202,0,184,1170
94,202,0,7,66
1,202,1,15,50
2,202,1,9,15
3,202,1,4,42
4,202,1,11,8
6,202,1,3,18
11,202,1,304,4886
24,202,1,17,339
27,202,1,17,609
28,202,1,38,283
32,202,1,91,1145
44,202,1,33,2176
52,202,1,19,312
53,202,1,17,169
75,202,1,45,302
76,202,1,107,357
84,202,1,123,1173
93,202,1,132,659
94,202,1,6,35
1,202,2,14,30
2,202,2,6,6
3,202,2,1,21
4,202,2,3,13
6,202,2,0,11
11,202,2,128,3240
24,202,2,8,267
27,202,2,14,477
28,202,2,16,204
32,202,2,41,887
44,202,2,12,1550
52,202,2,9,206
53,202,2,2,124
75,202,2,25,215
76,202,2,28,259
84,202,2,43,783
93,202,2,50,505
94,202,2,1,31
1,203,0,29,88
2,203,0,15,21
3,203,0,6,65
4,203,0,15,21
