id_dep,id_date,id_genre,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
75,332,2,1726,1896,51598,15857
76,332,1,668,528,18952,7380
76,332,2,989,840,32071,15467
77,332,1,419,375,12149,3827
77,332,2,668,633,18788,6840
78,332,1,677,457,14092,2902
78,332,2,1132,1027,22879,6175
79,332,1,179,258,6164,1699
79,332,2,279,422,9850,3701
80,332,1,330,103,7343,1505
80,332,2,607,193,11469,2551
81,332,1,253,175,6530,1357
81,332,2,316,401,9582,2618
82,332,1,70,248,4501,1317
82,332,2,114,319,6360,2018
83,332,1,595,323,17381,3343
83,332,2,717,525,23078,5182
84,332,1,229,256,8731,1899
84,332,2,314,380,11767,2855
85,332,1,385,395,9498,3007
85,332,2,622,931,16805,6304
86,332,1,307,144,7994,2620
86,332,2,437,188,12664,4979
87,332,1,101,187,5617,1983
87,332,2,180,340,9130,3731
88,332,1,363,232,5405,1500
88,332,2,578,576,8792,3217
89,332,1,170,228,5313,1595
89,332,2,252,416,8074,3008
90,332,1,51,56,3245,751
90,332,2,74,108,4982,1663
91,332,1,388,249,13095,2475
91,332,2,642,458,20094,4805
92,332,1,511,491,15550,3882
92,332,2,874,938,24889,6673
93,332,1,404,317,14140,2741
93,332,2,621,424,18655,3858
94,332,1,502,648,15423,4420
94,332,2,839,1185,23536,7360
95,332,1,397,304,12501,3061
95,332,2,616,520,18205,5401
970,332,1,0,0,0,0
970,332,2,0,0,1,0
971,332,1,128,12,1354,151
971,332,2,107,28,1355,188
972,332,1,56,65,1898,513
972,332,2,67,59,1918,507
973,332,1,49,27,1130,179
973,332,2,37,15,828,130
974,332,1,314,34,5904,328
974,332,2,324,45,5238,375
976,332,1,142,0,1913,4
976,332,2,125,1,1226,6
977,332,1,10,0,77,1
977,332,2,11,0,60,1
978,332,1,0,0,18,0
978,332,2,0,0,18,0
0,332,0,0,0,2,2
1,332,0,605,461,16271,5249
2,332,0,881,1144,16263,8040
3,332,0,1074,544,21559,4226
4,332,0,291,330,9548,2073
5,332,0,84,145,5575,1384
6,332,0,596,1882,45411,12286
7,332,0,261,104,12492,2978
8,332,0,672,342,11351,3955
9,332,0,149,172,6748,2753
10,332,0,576,492,13463,4270
11,332,0,389,349,12712,4407
12,332,0,565,264,16563,3381
13,332,0,2781,2790,73836,22765
14,332,0,1371,1019,31697,11833
15,332,0,135,193,9584,2019
16,332,0,619,817,19024,4989
17,332,0,762,921,34156,8732
18,332,0,494,342,15344,4366
19,332,0,793,1067,11743,3951
21,332,0,357,607,25026,7834
22,332,0,590,309,26264,4114
23,332,0,171,275,7335,3501
24,332,0,494,406,15743,3910
25,332,0,412,581,25049,5600
26,332,0,589,451,20267,3999
27,332,0,228,488,17432,6579
28,332,0,451,400,14837,3474
29,332,0,2259,2765,34856,14916
2A,332,0,344,281,7630,2217
2B,332,0,297,119,8933,1858
30,332,0,613,897,26194,9768
31,332,0,1466,879,47223,12943
32,332,0,298,262,10646,2514
33,332,0,1111,1265,56003,14909
34,332,0,1831,1706,43828,13083
35,332,0,1613,1619,36692,16201
36,332,0,300,411,13867,3993
37,332,0,486,523,20350,5437
38,332,0,1473,1269,35767,12326
39,332,0,383,398,18320,5033
40,332,0,625,517,19596,5126
41,332,0,666,352,13355,4618
42,332,0,677,676,26942,6457
43,332,0,426,195,13018,2585
44,332,0,1661,1557,44498,14641
45,332,0,1050,1178,22993,6615
46,332,0,316,436,8282,3053
47,332,0,238,265,12020,3410
48,332,0,119,191,4387,1449
49,332,0,868,1008,26970,7885
50,332,0,325,702,20750,6072
51,332,0,336,448,18866,6100
52,332,0,189,115,6639,3002
53,332,0,315,541,12100,3625
54,332,0,437,1192,25929,15098
55,332,0,94,18,6916,1618
56,332,0,1142,558,29764,5626
57,332,0,1216,600,35573,12387
58,332,0,241,230,12916,2580
59,332,0,1383,1710,66326,20672
60,332,0,885,876,18132,6263
61,332,0,404,700,18078,6837
62,332,0,908,865,30829,10030
63,332,0,792,1011,23014,5366
64,332,0,1079,1095,31903,9032
65,332,0,273,255,12442,3120
66,332,0,1109,1114,23856,7709
67,332,0,1186,894,39187,7421
68,332,0,1546,337,28598,3033
69,332,0,1838,2083,56817,16103
70,332,0,238,443,8166,2266
71,332,0,533,994,24936,7913
72,332,0,845,553,18259,5913
73,332,0,803,507,19016,4224
74,332,0,848,675,21236,4670
75,332,0,2924,3085,87704,26965
76,332,0,1659,1368,51037,22850
77,332,0,1091,1011,30970,10683
78,332,0,1810,1486,36993,9080
79,332,0,458,680,16017,5400
80,332,0,937,296,18817,4057
81,332,0,569,576,16113,3975
82,332,0,186,567,10869,3336
83,332,0,1315,848,40505,8530
84,332,0,543,636,20510,4755
85,332,0,1007,1326,26305,9311
86,332,0,745,332,20664,7600
87,332,0,281,527,14748,5714
88,332,0,941,808,14198,4717
89,332,0,424,644,13392,4605
90,332,0,125,164,8230,2415
91,332,0,1031,707,33233,7292
92,332,0,1385,1429,40499,10565
93,332,0,1028,743,32888,6623
94,332,0,1341,1833,39008,11797
95,332,0,1015,825,30748,8470
970,332,0,0,0,1,0
971,332,0,235,40,2710,339
972,332,0,123,124,3821,1020
973,332,0,86,43,1974,312
974,332,0,638,79,11145,703
976,332,0,268,1,3181,10
977,332,0,21,0,137,2
978,332,0,1,0,39,0
0,333,1,0,0,1,2
0,333,2,0,0,1,0
1,333,1,76,74,6638,2077
1,333,2,81,77,9746,3319
2,333,1,115,45,6399,2973
2,333,2,172,53,10135,5157
3,333,1,46,38,8537,1375
3,333,2,78,59,13143,2947
4,333,1,11,33,4315,875
4,333,2,15,46,5247,1276
5,333,1,33,19,2507,614
5,333,2,42,14,3141,803
6,333,1,73,381,19450,5401
6,333,2,129,427,26080,7683
7,333,1,38,11,4906,1090
7,333,2,29,11,7650,1910
8,333,1,61,46,4514,1418
8,333,2,79,56,6974,2638
9,333,1,4,76,2817,1174
9,333,2,3,70,3934,1723
10,333,1,23,81,5506,1574
10,333,2,13,40,7988,2814
11,333,1,95,50,5306,1696
11,333,2,95,63,7588,2824
12,333,1,79,52,6852,1353
12,333,2,96,60,9884,2138
13,333,1,323,285,31471,9150
13,333,2,401,280,43021,14165
14,333,1,133,84,12205,3941
14,333,2,175,103,19788,8079
15,333,1,34,32,3936,836
15,333,2,57,38,5739,1253
16,333,1,17,21,7633,1679
16,333,2,25,63,11427,3394
17,333,1,12,72,14027,3194
17,333,2,27,32,20158,5640
18,333,1,136,75,6219,1445
18,333,2,150,36,9402,3031
19,333,1,124,59,4671,1410
19,333,2,207,125,7400,2725
21,333,1,129,174,9981,2881
21,333,2,226,173,15393,5297
22,333,1,147,7,9846,1555
22,333,2,168,4,16729,2569
23,333,1,4,61,2989,1422
23,333,2,4,111,4354,2251
24,333,1,97,18,6427,1442
24,333,2,102,19,9499,2503
25,333,1,30,57,10558,2089
25,333,2,66,80,14577,3648
26,333,1,152,158,8675,1659
26,333,2,230,175,11959,2672
27,333,1,50,64,6866,2267
27,333,2,102,63,10712,4437
28,333,1,63,95,5788,1473
28,333,2,118,96,9217,2192
29,333,1,271,77,12225,4097
29,333,2,365,166,23262,11062
2A,333,1,102,29,3635,970
2A,333,2,114,32,4207,1304
2B,333,1,39,8,4190,837
2B,333,2,38,5,4814,1034
30,333,1,192,167,10546,3837
30,333,2,242,215,16052,6303
31,333,1,220,64,18555,4191
31,333,2,279,138,29131,8949
32,333,1,122,0,4360,822
32,333,2,127,0,6525,1691
33,333,1,82,127,22683,5717
33,333,2,113,165,33497,9481
34,333,1,154,203,18615,5063
34,333,2,185,268,25535,8490
35,333,1,24,53,13147,5118
35,333,2,31,130,23585,11265
36,333,1,61,44,5607,1396
36,333,2,64,39,8383,2679
37,333,1,74,76,7765,1875
37,333,2,78,124,12729,3760
38,333,1,146,76,14460,4376
38,333,2,314,92,21743,8111
39,333,1,41,21,7640,1794
39,333,2,56,24,10774,3282
40,333,1,181,14,7951,1677
40,333,2,218,39,12040,3502
41,333,1,1,0,5182,1357
41,333,2,8,0,8176,3261
42,333,1,169,118,10552,2637
42,333,2,254,171,16805,4109
43,333,1,226,1,5658,883
43,333,2,341,0,7927,1703
44,333,1,169,164,16076,4842
44,333,2,262,236,28844,10197
45,333,1,25,35,8932,2088
45,333,2,60,71,14138,4632
46,333,1,0,0,3298,1038
46,333,2,0,0,4976,2014
47,333,1,97,46,5044,1357
47,333,2,128,64,7193,2162
48,333,1,4,17,1887,561
48,333,2,4,38,2507,943
49,333,1,92,42,10085,2733
49,333,2,172,70,17143,5264
50,333,1,124,203,7884,2410
50,333,2,176,380,13162,4245
51,333,1,4,46,7119,2076
51,333,2,4,56,11743,4126
52,333,1,2,5,2547,1060
52,333,2,3,11,4095,1958
53,333,1,31,18,4625,1257
53,333,2,65,27,7568,2413
54,333,1,46,124,9421,5467
54,333,2,70,140,16617,9890
55,333,1,0,41,2774,533
55,333,2,0,6,4140,1131
56,333,1,106,57,11218,2021
56,333,2,113,54,18756,3715
57,333,1,498,68,14392,3985
57,333,2,648,87,22309,8553
58,333,1,28,9,5285,772
58,333,2,55,19,7711,1836
59,333,1,91,290,25427,8340
59,333,2,112,410,41079,13024
60,333,1,35,95,6801,2090
60,333,2,50,177,11408,4444
61,333,1,51,194,7280,2547
61,333,2,80,240,10922,4722
62,333,1,63,131,12130,4286
62,333,2,95,160,18851,6031
63,333,1,33,24,9053,1918
63,333,2,48,41,14035,3513
64,333,1,94,154,12795,3256
64,333,2,128,162,19323,6092
65,333,1,50,46,5302,1351
65,333,2,72,64,7258,1879
66,333,1,148,148,10498,3068
66,333,2,215,158,13703,4945
67,333,1,296,97,15519,2880
67,333,2,470,110,24392,4743
68,333,1,58,0,11628,1070
68,333,2,73,0,17074,1962
69,333,1,174,329,21787,5691
69,333,2,275,411,35432,11141
70,333,1,35,86,3364,974
70,333,2,40,118,4876,1496
71,333,1,47,233,9855,3165
71,333,2,80,273,15204,5252
72,333,1,62,33,6830,1899
72,333,2,47,32,11535,4079
73,333,1,120,31,7855,1427
73,333,2,143,29,11408,2857
74,333,1,157,122,8984,1850
74,333,2,238,108,12604,3049
75,333,1,310,231,36277,11321
75,333,2,476,299,52074,16156
76,333,1,72,115,19024,7495
76,333,2,158,139,32229,15606
77,333,1,83,46,12232,3873
77,333,2,101,82,18889,6922
78,333,1,66,30,14158,2932
78,333,2,104,39,22983,6214
79,333,1,25,33,6189,1732
79,333,2,28,39,9878,3740
80,333,1,76,143,7419,1648
80,333,2,119,361,11588,2912
81,333,1,95,87,6625,1444
81,333,2,92,73,9674,2691
82,333,1,27,54,4528,1371
82,333,2,32,63,6392,2081
83,333,1,31,4,17412,3347
83,333,2,20,15,23098,5197
84,333,1,22,65,8753,1964
84,333,2,24,71,11791,2926
85,333,1,85,191,9583,3198
85,333,2,165,314,16970,6618
86,333,1,89,36,8083,2656
86,333,2,102,48,12766,5027
87,333,1,6,63,5623,2046
87,333,2,17,97,9147,3828
88,333,1,67,59,5472,1559
88,333,2,94,109,8886,3326
89,333,1,18,37,5331,1632
89,333,2,33,86,8107,3094
90,333,1,32,11,3277,762
90,333,2,63,25,5045,1688
91,333,1,130,125,13225,2600
91,333,2,192,226,20286,5031
92,333,1,20,24,15570,3906
92,333,2,44,51,24933,6724
93,333,1,173,115,14313,2856
93,333,2,215,144,18870,4002
94,333,1,172,104,15595,4524
94,333,2,229,193,23765,7553
95,333,1,152,117,12653,3178
95,333,2,173,164,18378,5565
970,333,1,0,0,0,0
970,333,2,0,0,1,0
971,333,1,0,3,1354,154
971,333,2,0,6,1355,194
972,333,1,19,21,1917,534
972,333,2,19,17,1937,524
973,333,1,0,0,1130,179
973,333,2,0,0,828,130
974,333,1,279,10,6183,338
974,333,2,264,10,5502,385
976,333,1,32,0,1945,4
976,333,2,23,0,1249,6
977,333,1,0,0,77,1
977,333,2,0,0,60,1
978,333,1,0,0,18,0
978,333,2,0,0,18,0
0,333,0,0,0,2,2
1,333,0,157,152,16428,5401
2,333,0,288,98,16551,8138
3,333,0,124,97,21683,4323
4,333,0,26,79,9574,2152
5,333,0,75,33,5650,1417
6,333,0,202,808,45613,13094
7,333,0,67,22,12559,3000
8,333,0,141,102,11492,4057
9,333,0,7,146,6755,2899
10,333,0,36,121,13499,4391
11,333,0,191,113,12903,4520
12,333,0,175,112,16738,3493
13,333,0,724,565,74560,23330
14,333,0,308,187,32005,12020
15,333,0,91,70,9675,2089
16,333,0,42,84,19066,5073
17,333,0,39,104,34195,8836
18,333,0,286,111,15630,4477
19,333,0,331,184,12074,4135
21,333,0,357,347,25383,8181
22,333,0,317,11,26581,4125
23,333,0,8,172,7343,3673
24,333,0,200,37,15943,3947
25,333,0,97,137,25146,5737
26,333,0,382,333,20649,4332
27,333,0,152,128,17584,6707
28,333,0,181,191,15018,3665
29,333,0,636,243,35492,15159
2A,333,0,216,61,7846,2278
2B,333,0,77,13,9010,1871
30,333,0,434,382,26628,10150
31,333,0,501,202,47724,13145
32,333,0,249,0,10895,2514
33,333,0,195,292,56198,15201
34,333,0,339,471,44167,13554
35,333,0,55,183,36747,16384
36,333,0,125,83,13992,4076
37,333,0,152,200,20502,5637
38,333,0,463,168,36230,12494
39,333,0,97,45,18417,5078
40,333,0,399,53,19995,5179
41,333,0,9,0,13364,4618
42,333,0,423,289,27365,6746
43,333,0,567,1,13585,2586
44,333,0,431,400,44929,15041
45,333,0,85,106,23078,6721
46,333,0,0,0,8282,3053
47,333,0,225,110,12245,3520
48,333,0,8,55,4395,1504
49,333,0,264,112,27234,7997
50,333,0,300,583,21050,6655
51,333,0,8,102,18874,6202
52,333,0,5,16,6644,3018
53,333,0,96,45,12196,3670
54,333,0,116,264,26045,15362
55,333,0,0,47,6916,1665
56,333,0,219,111,29983,5737
57,333,0,1146,155,36719,12542
58,333,0,83,28,12999,2608
59,333,0,203,700,66529,21372
60,333,0,85,272,18217,6535
61,333,0,131,434,18209,7271
62,333,0,158,291,30987,10321
63,333,0,81,65,23095,5431
64,333,0,222,316,32125,9348
65,333,0,122,110,12564,3230
66,333,0,363,306,24219,8015
67,333,0,766,207,39953,7628
68,333,0,132,0,28730,3033
69,333,0,449,740,57266,16843
70,333,0,75,204,8241,2470
71,333,0,127,506,25063,8419
72,333,0,109,65,18368,5978
73,333,0,263,60,19279,4284
74,333,0,397,230,21633,4900
75,333,0,786,531,88490,27496
76,333,0,230,254,51267,23104
77,333,0,185,128,31155,10811
78,333,0,170,69,37163,9149
79,333,0,53,72,16070,5472
80,333,0,195,504,19012,4561
81,333,0,187,160,16300,4135
82,333,0,59,117,10928,3453
83,333,0,51,19,40556,8549
84,333,0,46,136,20556,4891
85,333,0,250,505,26555,9816
86,333,0,191,84,20855,7684
87,333,0,23,160,14771,5874
88,333,0,161,168,14359,4885
89,333,0,51,123,13443,4728
90,333,0,95,36,8325,2451
91,333,0,322,351,33555,7643
92,333,0,64,75,40563,10640
93,333,0,388,259,33276,6882
94,333,0,401,297,39409,12094
95,333,0,328,281,31076,8751
970,333,0,0,0,1,0
971,333,0,0,9,2710,348
972,333,0,38,38,3859,1058
973,333,0,0,0,1974,312
974,333,0,543,20,11688,723
976,333,0,56,0,3237,10
977,333,0,0,0,137,2
978,333,0,0,0,39,0
0,334,1,0,0,1,2
0,334,2,0,0,1,0
1,334,1,0,1,6638,2078
1,334,2,0,0,9746,3319
2,334,1,1,8,6400,2981
2,334,2,0,7,10135,5164
3,334,1,0,0,8537,1375
3,334,2,0,0,13143,2947
4,334,1,0,0,4315,875
4,334,2,0,0,5247,1276
5,334,1,0,0,2507,614
5,334,2,0,0,3141,803
6,334,1,1,1,19451,5402
6,334,2,0,0,26080,7683
7,334,1,0,0,4906,1090
7,334,2,0,0,7650,1910
8,334,1,0,0,4514,1418
8,334,2,2,0,6976,2638
9,334,1,0,27,2817,1201
9,334,2,0,27,3934,1750
10,334,1,0,0,5506,1574
10,334,2,0,0,7988,2814
11,334,1,23,12,5329,1708
11,334,2,36,15,7624,2839
12,334,1,0,0,6852,1353
12,334,2,0,0,9884,2138
13,334,1,27,110,31498,9260
13,334,2,37,130,43058,14295
14,334,1,34,28,12239,3969
14,334,2,49,35,19837,8114
15,334,1,0,0,3936,836
15,334,2,0,0,5739,1253
16,334,1,0,0,7633,1679
16,334,2,0,0,11427,3394
17,334,1,0,0,14027,3194
17,334,2,0,0,20158,5640
18,334,1,123,0,6342,1445
18,334,2,241,1,9643,3032
19,334,1,46,6,4717,1416
19,334,2,51,6,7451,2731
21,334,1,63,52,10044,2933
21,334,2,173,70,15566,5367
22,334,1,0,0,9846,1555
22,334,2,0,0,16729,2569
23,334,1,4,0,2993,1422
23,334,2,4,0,4358,2251
24,334,1,44,0,6471,1442
24,334,2,43,1,9542,2504
25,334,1,0,1,10558,2090
25,334,2,0,0,14577,3648
26,334,1,16,0,8691,1659
26,334,2,20,0,11979,2672
27,334,1,1,46,6867,2313
27,334,2,5,52,10717,4489
28,334,1,0,0,5788,1473
28,334,2,0,0,9217,2192
29,334,1,5,36,12230,4133
29,334,2,7,76,23269,11138
2A,334,1,57,38,3692,1008
2A,334,2,76,36,4283,1340
2B,334,1,26,0,4216,837
2B,334,2,34,0,4848,1034
30,334,1,0,0,10546,3837
30,334,2,0,1,16052,6304
31,334,1,27,58,18582,4249
31,334,2,28,101,29159,9050
32,334,1,0,0,4360,822
32,334,2,0,0,6525,1691
33,334,1,11,94,22694,5811
33,334,2,33,151,33530,9632
34,334,1,8,105,18623,5168
34,334,2,14,171,25549,8661
35,334,1,1,2,13148,5120
35,334,2,6,2,23591,11267
36,334,1,9,21,5616,1417
36,334,2,13,24,8396,2703
37,334,1,1,18,7766,1893
37,334,2,0,53,12729,3813
38,334,1,1,0,14461,4376
38,334,2,0,0,21743,8111
39,334,1,0,0,7640,1794
39,334,2,0,0,10774,3282
40,334,1,0,0,7951,1677
40,334,2,0,0,12040,3502
41,334,1,0,1,5182,1358
41,334,2,0,0,8176,3261
42,334,1,80,103,10632,2740
42,334,2,105,124,16910,4233
43,334,1,0,0,5658,883
43,334,2,0,0,7927,1703
44,334,1,4,36,16080,4878
44,334,2,4,57,28848,10254
45,334,1,16,1,8948,2089
45,334,2,23,2,14161,4634
46,334,1,0,0,3298,1038
46,334,2,0,1,4976,2015
47,334,1,0,0,5044,1357
47,334,2,0,0,7193,2162
48,334,1,0,0,1887,561
48,334,2,0,0,2507,943
49,334,1,1,29,10086,2762
49,334,2,8,52,17151,5316
50,334,1,47,213,7931,2623
50,334,2,138,621,13300,4866
51,334,1,7,62,7126,2138
51,334,2,0,89,11743,4215
52,334,1,0,0,2547,1060
52,334,2,0,1,4095,1959
53,334,1,0,0,4625,1257
53,334,2,0,0,7568,2413
54,334,1,4,28,9425,5495
54,334,2,5,31,16622,9921
55,334,1,0,0,2774,533
55,334,2,0,0,4140,1131
56,334,1,3,1,11221,2022
56,334,2,3,3,18759,3718
57,334,1,562,2,14954,3987
57,334,2,646,5,22955,8558
58,334,1,0,0,5285,772
58,334,2,0,0,7711,1836
59,334,1,3,166,25430,8506
59,334,2,10,236,41089,13260
60,334,1,12,21,6813,2111
60,334,2,12,32,11420,4476
61,334,1,0,142,7280,2689
61,334,2,2,185,10924,4907
62,334,1,0,0,12130,4286
62,334,2,0,0,18851,6031
63,334,1,0,0,9053,1918
63,334,2,0,5,14035,3518
64,334,1,16,26,12811,3282
64,334,2,20,23,19343,6115
65,334,1,1,1,5303,1352
65,334,2,1,2,7259,1881
66,334,1,55,74,10553,3142
66,334,2,54,96,13757,5041
67,334,1,94,21,15613,2901
67,334,2,148,37,24540,4780
68,334,1,22,209,11650,1279
68,334,2,36,389,17110,2351
69,334,1,20,12,21807,5703
69,334,2,50,18,35482,11159
70,334,1,0,0,3364,974
70,334,2,0,1,4876,1497
71,334,1,0,2,9855,3167
71,334,2,1,2,15205,5254
72,334,1,0,0,6830,1899
72,334,2,1,4,11536,4083
73,334,1,0,0,7855,1427
73,334,2,1,0,11409,2857
74,334,1,112,59,9096,1909
74,334,2,198,39,12802,3088
75,334,1,64,107,36341,11428
75,334,2,102,137,52176,16293
76,334,1,3,0,19027,7495
76,334,2,3,1,32232,15607
77,334,1,3,19,12235,3892
77,334,2,8,38,18897,6960
78,334,1,13,0,14171,2932
78,334,2,13,0,22996,6214
79,334,1,0,0,6189,1732
79,334,2,0,0,9878,3740
80,334,1,23,173,7442,1821
80,334,2,55,393,11643,3305
81,334,1,47,0,6672,1444
81,334,2,52,1,9726,2692
82,334,1,1,41,4529,1412
82,334,2,3,41,6395,2122
83,334,1,0,0,17412,3347
83,334,2,0,0,23098,5197
84,334,1,1,0,8754,1964
84,334,2,2,0,11793,2926
85,334,1,1,59,9584,3257
85,334,2,1,67,16971,6685
86,334,1,0,0,8083,2656
86,334,2,0,1,12766,5028
87,334,1,0,0,5623,2046
87,334,2,0,0,9147,3828
88,334,1,27,71,5499,1630
88,334,2,54,143,8940,3469
89,334,1,9,26,5340,1658
89,334,2,11,67,8118,3161
90,334,1,0,0,3277,762
90,334,2,0,0,5045,1688
91,334,1,0,27,13225,2627
91,334,2,8,63,20294,5094
92,334,1,2,0,15572,3906
92,334,2,2,0,24935,6724
93,334,1,5,1,14318,2857
93,334,2,7,2,18877,4004
94,334,1,13,7,15608,4531
94,334,2,16,12,23781,7565
95,334,1,12,87,12665,3265
95,334,2,23,102,18401,5667
970,334,1,0,0,0,0
970,334,2,0,0,1,0
971,334,1,7,11,1361,165
971,334,2,5,21,1360,215
972,334,1,0,0,1917,534
972,334,2,0,0,1937,524
973,334,1,0,0,1130,179
973,334,2,0,0,828,130
974,334,1,1,0,6184,338
974,334,2,0,0,5502,385
976,334,1,0,0,1945,4
976,334,2,1,0,1250,6
977,334,1,0,0,77,1
977,334,2,0,0,60,1
978,334,1,0,0,18,0
978,334,2,0,0,18,0
0,334,0,0,0,2,2
1,334,0,0,1,16428,5402
2,334,0,1,15,16552,8153
3,334,0,0,0,21683,4323
4,334,0,0,0,9574,2152
5,334,0,0,0,5650,1417
6,334,0,1,1,45614,13095
7,334,0,0,0,12559,3000
8,334,0,2,0,11494,4057
9,334,0,0,54,6755,2953
10,334,0,0,0,13499,4391
11,334,0,59,27,12962,4547
12,334,0,0,0,16738,3493
13,334,0,64,240,74624,23570
14,334,0,83,63,32088,12083
15,334,0,0,0,9675,2089
16,334,0,0,0,19066,5073
17,334,0,0,0,34195,8836
18,334,0,364,1,15994,4478
19,334,0,97,12,12171,4147
21,334,0,236,122,25619,8303
22,334,0,0,0,26581,4125
23,334,0,8,0,7351,3673
24,334,0,87,1,16030,3948
25,334,0,0,1,25146,5738
26,334,0,36,0,20685,4332
27,334,0,6,98,17590,6805
28,334,0,0,0,15018,3665
29,334,0,12,112,35504,15271
2A,334,0,133,74,7979,2352
2B,334,0,60,0,9070,1871
30,334,0,0,1,26628,10151
31,334,0,55,159,47779,13304
32,334,0,0,0,10895,2514
33,334,0,44,245,56242,15446
34,334,0,22,276,44189,13830
35,334,0,7,4,36754,16388
36,334,0,22,45,14014,4121
37,334,0,1,71,20503,5708
38,334,0,1,0,36231,12494
39,334,0,0,0,18417,5078
40,334,0,0,0,19995,5179
41,334,0,0,1,13364,4619
42,334,0,185,229,27550,6975
43,334,0,0,0,13585,2586
44,334,0,8,93,44937,15134
45,334,0,39,3,23117,6724
46,334,0,0,1,8282,3054
47,334,0,0,0,12245,3520
48,334,0,0,0,4395,1504
49,334,0,9,81,27243,8078
50,334,0,185,834,21235,7489
51,334,0,7,151,18881,6353
52,334,0,0,1,6644,3019
53,334,0,0,0,12196,3670
54,334,0,9,59,26054,15421
55,334,0,0,0,6916,1665
56,334,0,6,4,29989,5741
57,334,0,1210,7,37929,12549
58,334,0,0,0,12999,2608
59,334,0,13,402,66542,21774
60,334,0,24,53,18241,6588
61,334,0,2,327,18211,7598
62,334,0,0,0,30987,10321
63,334,0,0,5,23095,5436
64,334,0,36,49,32161,9397
65,334,0,2,3,12566,3233
66,334,0,109,171,24328,8186
67,334,0,242,58,40195,7686
68,334,0,58,598,28788,3631
69,334,0,70,30,57336,16873
70,334,0,0,1,8241,2471
71,334,0,1,4,25064,8423
72,334,0,1,4,18369,5982
73,334,0,1,0,19280,4284
74,334,0,311,98,21944,4998
75,334,0,166,244,88656,27740
76,334,0,6,1,51273,23105
77,334,0,11,57,31166,10868
78,334,0,26,0,37189,9149
79,334,0,0,0,16070,5472
80,334,0,78,566,19090,5127
81,334,0,99,1,16399,4136
82,334,0,4,82,10932,3535
83,334,0,0,0,40556,8549
84,334,0,3,0,20559,4891
85,334,0,2,126,26557,9942
86,334,0,0,1,20855,7685
87,334,0,0,0,14771,5874
88,334,0,81,214,14440,5099
89,334,0,20,93,13463,4821
90,334,0,0,0,8325,2451
91,334,0,8,90,33563,7733
92,334,0,4,0,40567,10640
93,334,0,12,3,33288,6885
94,334,0,29,19,39438,12113
95,334,0,35,189,31111,8940
970,334,0,0,0,1,0
971,334,0,12,32,2722,380
972,334,0,0,0,3859,1058
973,334,0,0,0,1974,312
974,334,0,1,0,11689,723
976,334,0,1,0,3238,10
977,334,0,0,0,137,2
978,334,0,0,0,39,0
0,335,1,0,0,1,2
0,335,2,0,0,1,0
1,335,1,197,167,6835,2245
1,335,2,224,227,9970,3546
2,335,1,137,310,6537,3291
2,335,2,207,382,10342,5546
3,335,1,133,368,8670,1743
3,335,2,173,494,13316,3441
4,335,1,13,76,4328,951
4,335,2,16,90,5263,1366
5,335,1,39,82,2546,696
5,335,2,57,145,3198,948
6,335,1,171,826,19622,6228
6,335,2,254,1027,26334,8710
7,335,1,130,52,5036,1142
7,335,2,140,51,7790,1961
8,335,1,76,63,4590,1481
8,335,2,144,78,7120,2716
9,335,1,37,71,2854,1272
9,335,2,38,62,3972,1812
10,335,1,51,217,5557,1791
10,335,2,87,223,8075,3037
11,335,1,102,69,5431,1777
11,335,2,125,98,7749,2937
12,335,1,75,190,6927,1543
12,335,2,98,193,9982,2331
13,335,1,412,768,31910,10028
13,335,2,518,1087,43576,15382
14,335,1,165,399,12404,4368
14,335,2,275,561,20112,8675
15,335,1,29,189,3965,1025
15,335,2,33,214,5772,1467
16,335,1,124,228,7757,1907
16,335,2,177,295,11604,3689
17,335,1,260,553,14287,3747
17,335,2,319,634,20477,6274
18,335,1,160,187,6502,1632
18,335,2,220,200,9863,3232
19,335,1,77,83,4794,1499
19,335,2,123,142,7574,2873
21,335,1,29,457,10073,3390
21,335,2,88,545,15654,5912
22,335,1,290,158,10136,1713
22,335,2,377,229,17106,2798
23,335,1,76,138,3069,1560
23,335,2,81,206,4439,2457
24,335,1,80,104,6551,1546
24,335,2,104,125,9646,2629
25,335,1,72,461,10630,2551
25,335,2,116,523,14693,4171
26,335,1,166,256,8857,1915
26,335,2,242,256,12221,2928
27,335,1,147,284,7014,2597
27,335,2,238,340,10955,4829
28,335,1,114,192,5902,1665
28,335,2,163,319,9380,2511
29,335,1,113,250,12343,4383
29,335,2,151,368,23420,11506
2A,335,1,89,80,3781,1088
2A,335,2,98,74,4381,1414
2B,335,1,74,64,4290,901
2B,335,2,115,62,4963,1096
30,335,1,192,263,10738,4100
30,335,2,250,323,16302,6627
31,335,1,185,569,18767,4818
31,335,2,251,738,29410,9788
32,335,1,6,94,4366,916
32,335,2,19,124,6544,1815
33,335,1,275,771,22969,6582
33,335,2,400,894,33930,10526
34,335,1,270,542,18893,5710
34,335,2,386,595,25935,9256
35,335,1,315,449,13463,5569
35,335,2,451,545,24042,11812
36,335,1,11,270,5627,1687
36,335,2,30,312,8426,3015
37,335,1,132,241,7898,2134
37,335,2,293,347,13022,4160
38,335,1,397,385,14858,4761
38,335,2,572,544,22315,8655
39,335,1,41,371,7681,2165
39,335,2,58,381,10832,3663
40,335,1,22,123,7973,1800
40,335,2,25,162,12065,3664
